split,pool,aggregation,decile,quota_fraction,pairs,n,method,accepted,intervention,harm_all,harm_accepted,harm_active,utility,mean_loss,mean_movement,accepted_random_lo,accepted_random_hi,accepted_valid_draws,intervention_random_lo,intervention_random_hi,intervention_valid_draws,harm_all_random_lo,harm_all_random_hi,harm_all_valid_draws,harm_accepted_random_lo,harm_accepted_random_hi,harm_accepted_valid_draws,harm_active_random_lo,harm_active_random_hi,harm_active_valid_draws,utility_random_lo,utility_random_hi,utility_valid_draws,mean_loss_random_lo,mean_loss_random_hi,mean_loss_valid_draws,mean_movement_random_lo,mean_movement_random_hi,mean_movement_valid_draws
dev_oof,Active,macro,7,0.7,4,146376,Random,0.3285105718154563,0.3285105718154563,0.06575686483978013,0.1850830599111697,0.1850830599111697,0.00025049535936028057,0.002618119042758823,0.039160798786248875,0.32851057181545634,0.32851057181545634,512.0,0.32851057181545634,0.32851057181545634,512.0,0.06504674658348426,0.0664608875674874,512.0,0.18291158550913772,0.1871564091822101,512.0,0.18291158550913772,0.1871564091822101,512.0,0.00010339871088512498,0.0004073569004613091,512.0,0.0025124847023175623,0.002712698889299567,512.0,0.03902001329533636,0.039292815182723234,512.0
dev_oof,Active,macro,8,0.8,4,146376,Confidence,0.37583589740773915,0.37583589740773915,0.07475271496482662,0.18743837666713684,0.18743837666713684,0.000446721133673615,0.0032079320836858544,0.05135247175709956,,,,,,,,,,,,,,,,,,,,,,,,
dev_oof,Active,macro,8,0.8,4,146376,Random,0.37583589740773926,0.37583589740773926,0.07522390595094397,0.1850932884319715,0.1850932884319715,0.0002858632500500292,0.0029919320422751,0.044799403230212455,0.37583589740773915,0.37583589740773915,512.0,0.37583589740773915,0.37583589740773915,512.0,0.07460243334813701,0.07587062703885097,512.0,0.18346744214308788,0.18674112572324147,512.0,0.18346744214308788,0.18674112572324147,512.0,0.00016262425169678691,0.00041417334312275644,512.0,0.002907694323528281,0.0030722942566812706,512.0,0.04466375316307512,0.04491618027101646,512.0
dev_oof,Active,macro,9,0.9,4,146376,Confidence,0.422192002481003,0.422192002481003,0.08417165144300995,0.1862621008353205,0.1862621008353205,0.00046788335470560657,0.0034376197442739266,0.053709896447488,,,,,,,,,,,,,,,,,,,,,,,,
dev_oof,Active,macro,9,0.9,4,146376,Random,0.4221920024810029,0.4221920024810029,0.0844378719785839,0.18491346498606037,0.18491346498606037,0.0003196621148775963,0.003366475571631561,0.05033973553852896,0.422192002481003,0.422192002481003,512.0,0.422192002481003,0.422192002481003,512.0,0.08394525129670902,0.08491067151049124,512.0,0.1837643266847162,0.18595756092757992,512.0,0.1837643266847162,0.18595756092757992,512.0,0.0002241973226854626,0.00040927608554755345,512.0,0.003304196108615472,0.0034326540716611547,512.0,0.050244517464360754,0.050428885405702145,512.0
dev_oof,Active,macro,10,1.0,4,146376,Confidence,0.5111293518218282,0.5111293518218282,0.10517871442148727,0.18884897651691052,0.18884897651691052,0.0004729718494801403,0.0038446998193629933,0.06476292666150893,,,,,,,,,,,,,,,,,,,,,,,,
dev_oof,Active,macro,10,1.0,4,146376,Random,0.5111293518218282,0.5111293518218282,0.10517871442148728,0.18884897651691054,0.18884897651691054,0.00047297184948014024,0.003844699819362994,0.06476292666150876,0.5111293518218282,0.5111293518218282,512.0,0.5111293518218282,0.5111293518218282,512.0,0.10517871442148727,0.10517871442148727,512.0,0.18884897651691052,0.18884897651691052,512.0,0.18884897651691052,0.18884897651691052,512.0,0.00047297184948013975,0.0004729718494801407,512.0,0.003844699819362993,0.003844699819362994,512.0,0.06476292666150876,0.06476292666150879,512.0
dev_oof,Active,micro,0,0.0,4,146376,Confidence,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
dev_oof,Active,micro,0,0.0,4,146376,Random,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,512.0,0.0,0.0,512.0,,,0.0,,,0.0,0.0,0.0,512.0,0.0,0.0,512.0,0.0,0.0,512.0
dev_oof,Active,micro,1,0.1,4,146376,Confidence,0.041994589276930644,0.041994589276930644,0.00804093567251462,0.19147551651211972,0.19147551651211972,0.00018402779943910738,0.0005524243893872589,0.009225214516040874,,,,,,,,,,,,,,,,,,,,,,,,
dev_oof,Active,micro,1,0.1,4,146376,Random,0.04199458927693066,0.04199458927693066,0.007940381278351642,0.189081055799577,0.189081055799577,-4.396331104789237e-06,0.00034696133698071196,0.0046429437021352545,0.041994589276930644,0.041994589276930644,512.0,0.041994589276930644,0.041994589276930644,512.0,0.007562715199212986,0.008310447067825326,512.0,0.1800878477306003,0.1978932812754189,512.0,0.1800878477306003,0.1978932812754189,512.0,-8.64066591551477e-05,7.14241362031022e-05,512.0,0.0002915315348128579,0.00040821215527580786,512.0,0.004577176244739575,0.004705083142045144,512.0
dev_oof,Active,micro,2,0.2,4,146376,Confidence,0.08608651691534132,0.08608651691534132,0.017024648849538176,0.19776208237441473,0.19776208237441473,0.00018581806475386265,0.000978936227426385,0.016591517735147814,,,,,,,,,,,,,,,,,,,,,,,,
dev_oof,Active,micro,2,0.2,4,146376,Random,0.08608651691534132,0.08608651691534132,0.016346120180220802,0.18988014344099674,0.18988014344099674,-7.0651853836767435e-06,0.0007003576037564797,0.009462039061646036,0.08608651691534132,0.08608651691534132,512.0,0.08608651691534132,0.08608651691534132,512.0,0.01580706536590698,0.01688955156583046,512.0,0.1836183636219348,0.1961927624791683,512.0,0.1836183636219348,0.1961927624791683,512.0,-0.00011849534632130868,0.00010444669767567404,512.0,0.0006259018330015649,0.0007881303958552264,512.0,0.009379457697983276,0.009542667513800077,512.0
dev_oof,Active,micro,3,0.3,4,146376,Confidence,0.129891512269771,0.129891512269771,0.025666775974203422,0.19760164098248567,0.19760164098248567,0.00015739099388271998,0.001430260379903696,0.023085068590479308,,,,,,,,,,,,,,,,,,,,,,,,
dev_oof,Active,micro,3,0.3,4,146376,Random,0.129891512269771,0.129891512269771,0.024694189749344155,0.19011395985641402,0.19011395985641402,-1.2855846563848897e-05,0.0010524689335733761,0.01426412450320579,0.129891512269771,0.129891512269771,512.0,0.129891512269771,0.129891512269771,512.0,0.02410675247308302,0.02529940017489206,512.0,0.18559143743754272,0.19477331299637088,512.0,0.18559143743754272,0.19477331299637088,512.0,-0.00015206182060892241,9.567458598032983e-05,512.0,0.0009687335266116363,0.0011457893745453894,512.0,0.014160031357599611,0.014364607244357003,512.0
dev_oof,Active,micro,4,0.4,4,146376,Confidence,0.17487156364431328,0.17487156364431328,0.03424741760944417,0.19584326288236903,0.19584326288236903,0.00011488278604111248,0.0018297554789311662,0.028732510794119273,,,,,,,,,,,,,,,,,,,,,,,,
dev_oof,Active,micro,4,0.4,4,146376,Random,0.1748715636443133,0.1748715636443133,0.03335274235957397,0.19072707800230496,0.19072707800230496,-1.6408421409512845e-05,0.0014115008406675672,0.01914583885742028,0.17487156364431328,0.17487156364431328,512.0,0.17487156364431328,0.17487156364431328,512.0,0.03271779526698366,0.03405920369459474,512.0,0.1870961440793843,0.1947669648786967,512.0,0.1870961440793843,0.1947669648786967,512.0,-0.00014919121971880908,0.00011185801999560978,512.0,0.0013126554603936091,0.0015062041577952928,512.0,0.019040365223807185,0.019256239069246332,512.0
dev_oof,Active,micro,5,0.5,4,146376,Confidence,0.2207943925233645,0.2207943925233645,0.04253429523965677,0.1926420990748476,0.1926420990748476,6.215969142395559e-05,0.0021580007522963417,0.033611384379953,,,,,,,,,,,,,,,,,,,,,,,,
dev_oof,Active,micro,5,0.5,4,146376,Random,0.22079439252336452,0.22079439252336452,0.04223307238293846,0.19127783047510752,0.19127783047510752,-2.326382465863495e-05,0.001777617176004867,0.024120958983627788,0.2207943925233645,0.2207943925233645,512.0,0.2207943925233645,0.2207943925233645,512.0,0.04155582199267639,0.04298826310324096,512.0,0.18821049537423806,0.1946981651660014,512.0,0.18821049537423806,0.1946981651660014,512.0,-0.00015630279648945955,0.0001146381843732824,512.0,0.0016708498610949027,0.0018759914561523982,512.0,0.024006317634038373,0.024235803683663997,512.0
dev_oof,Active,micro,6,0.6,4,146376,Confidence,0.2639708695414549,0.2639708695414549,0.0509783024539542,0.19312093998291882,0.19312093998291882,9.163607332537179e-05,0.0024707631235225207,0.03770529321746735,,,,,,,,,,,,,,,,,,,,,,,,
dev_oof,Active,micro,6,0.6,4,146376,Random,0.2639708695414549,0.2639708695414549,0.05043175142697573,0.19105044247716038,0.19105044247716038,-2.8699456519813154e-05,0.002129303547337835,0.028866187693636587,0.2639708695414549,0.2639708695414549,512.0,0.2639708695414549,0.2639708695414549,512.0,0.04977130813794611,0.051121085423839974,512.0,0.1885484872796915,0.1936618442506276,512.0,0.1885484872796915,0.1936618442506276,512.0,-0.00016516284033661968,9.757511770676384e-05,512.0,0.0020353252354635416,0.002230895349674226,512.0,0.028762826556266042,0.028975344318740767,512.0
dev_oof,Active,micro,7,0.7,4,146376,Confidence,0.30837022462698804,0.30837022462698804,0.05936082417882713,0.19249855997164253,0.19249855997164253,5.8552082165510254e-05,0.0027928761583035006,0.040984519320106994,,,,,,,,,,,,,,,,,,,,,,,,
dev_oof,Active,micro,7,0.7,4,146376,Random,0.3083702246269881,0.3083702246269881,0.058973964631326176,0.19124403045936905,0.19124403045936905,-3.6119920791037375e-05,0.00248757142598025,0.033697103798607686,0.30837022462698804,0.30837022462698804,512.0,0.30837022462698804,0.30837022462698804,512.0,0.05836031863146964,0.05959310269443078,512.0,0.1892540653108246,0.19325180557401747,512.0,0.1892540653108246,0.19325180557401747,512.0,-0.00016260799332018392,8.962915413469315e-05,512.0,0.0023970208175649412,0.002581770488400571,512.0,0.03358936915887848,0.033794892946931186,512.0
dev_oof,Active,micro,8,0.8,4,146376,Confidence,0.35275591627042685,0.35275591627042685,0.06774334590370006,0.19204028275394597,0.19204028275394597,3.0434486485173425e-05,0.003066020428035666,0.043819341968628515,,,,,,,,,,,,,,,,,,,,,,,,
dev_oof,Active,micro,8,0.8,4,146376,Random,0.35275591627042685,0.35275591627042685,0.06745114305367683,0.1912119398784739,0.1912119398784739,-4.017530736076976e-05,0.002841822713355727,0.03854526332762029,0.35275591627042685,0.35275591627042685,512.0,0.35275591627042685,0.35275591627042685,512.0,0.06688254905175711,0.06796196097720938,512.0,0.18960007746683452,0.19266001743003777,512.0,0.18960007746683452,0.19266001743003777,512.0,-0.0001491786765463411,6.1027832173029566e-05,512.0,0.0027662910494849263,0.0029166132154182073,512.0,0.038443119090561285,0.03863137570366724,512.0
dev_oof,Active,micro,9,0.9,4,146376,Confidence,0.3962671476198284,0.3962671476198284,0.07581844018145051,0.1913316323012206,0.1913316323012206,3.9981648028481755e-05,0.003282236420909125,0.04602393835054914,,,,,,,,,,,,,,,,,,,,,,,,
dev_oof,Active,micro,9,0.9,4,146376,Random,0.39626714761982834,0.39626714761982834,0.07571537726471553,0.19107154786738845,0.19107154786738845,-4.808574940048437e-05,0.0031985255535794416,0.04331409016313292,0.3962671476198284,0.3962671476198284,512.0,0.3962671476198284,0.3962671476198284,512.0,0.0753113556867246,0.07608487730229,512.0,0.19005197917385006,0.19200399972415697,512.0,0.19005197917385006,0.19200399972415697,512.0,-0.00012913021434995617,3.0117633666236134e-05,512.0,0.0031408545216181976,0.003259623372591238,512.0,0.04324357305842484,0.043379532846914766,512.0
dev_oof,Active,micro,10,1.0,4,146376,Confidence,0.4715185549543641,0.4715185549543641,0.09254932502596054,0.19627928541416131,0.19627928541416131,2.6305461612942786e-05,0.003633134580201765,0.05442012351751654,,,,,,,,,,,,,,,,,,,,,,,,
dev_oof,Active,micro,10,1.0,4,146376,Random,0.47151855495436396,0.47151855495436396,0.09254932502596057,0.19627928541416131,0.19627928541416131,2.6305461612942505e-05,0.0036331345802017656,0.05442012351751647,0.4715185549543641,0.4715185549543641,512.0,0.4715185549543641,0.4715185549543641,512.0,0.09254932502596054,0.09254932502596054,512.0,0.19627928541416131,0.19627928541416131,512.0,0.19627928541416131,0.19627928541416131,512.0,2.6305461612942105e-05,2.630546161294288e-05,512.0,0.003633134580201765,0.003633134580201767,512.0,0.05442012351751647,0.05442012351751649,512.0
test,All,macro,0,0.0,4,170112,Confidence,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
test,All,macro,0,0.0,4,170112,Random,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,512.0,0.0,0.0,512.0,,,0.0,,,0.0,0.0,0.0,512.0,0.0,0.0,512.0,0.0,0.0,512.0
test,All,macro,1,0.1,4,170112,Confidence,0.08632933350484728,0.045945376607773813,0.00924840617902583,0.10709855942383295,0.2005883658512163,0.00013660258304913736,0.000532684931951856,0.010724062431702805,,,,,,,,,,,,,,,,,,,,,,,,
test,All,macro,1,0.1,4,170112,Random,0.08632933350484731,0.04361272552178607,0.00872165126008756,0.10068296675095217,0.18453562916308575,-7.3903309170182735e-06,0.00040853393178972246,0.005230183086765422,0.08632933350484728,0.08632933350484728,512.0,0.042877803964580546,0.04426679688603911,512.0,0.008273046295120979,0.009187707358899306,512.0,0.09552521952945442,0.10602489345898408,512.0,0.17479071833339818,0.19477351216362623,512.0,-0.0001105277091155882,9.344061003540873e-05,512.0,0.0003459538751680235,0.0004783967013577788,512.0,0.005117261902567796,0.005351252042773034,512.0
test,All,macro,2,0.2,4,170112,Confidence,0.17516115111055117,0.0964407558131457,0.019390126578481912,0.11066009402959259,0.20183321893410927,0.00010582370064838825,0.0011355633066569028,0.019692806123784743,,,,,,,,,,,,,,,,,,,,,,,,
test,All,macro,2,0.2,4,170112,Random,0.17516115111055117,0.08927273121353144,0.017916874304251013,0.10212880091140306,0.1860699307895693,-2.169111749126765e-05,0.000829541847045516,0.010631813530644345,0.17516115111055117,0.17516115111055117,512.0,0.08818576624110794,0.09026467019908502,512.0,0.017322198073013835,0.01851641849365712,512.0,0.09874657160378185,0.10553966494376418,512.0,0.17961844625860873,0.1921557043397383,512.0,-0.00016033421323118552,0.00011099644609955921,512.0,0.0007453789015836643,0.0009240603279731395,512.0,0.010474769685477333,0.010782817247380267,512.0
test,All,macro,3,0.3,4,170112,Confidence,0.263917226441967,0.1486976440242122,0.029572256247239165,0.11201338793810012,0.19809790759471751,0.00012998083338982912,0.0016420883572559075,0.027573100588701584,,,,,,,,,,,,,,,,,,,,,,,,
test,All,macro,3,0.3,4,170112,Random,0.2639172264419671,0.1348561519341002,0.02708238636338184,0.10250868367854694,0.1864481997646594,-3.342412710644992e-05,0.0012454034031718583,0.016022823241258935,0.263917226441967,0.263917226441967,512.0,0.13373988505108603,0.1361117468091839,512.0,0.02631335840456565,0.027837868778591103,512.0,0.09959487583883814,0.10536435886667064,512.0,0.18115183787908892,0.1914381574258586,512.0,-0.00018660265666538422,0.0001054315146709151,512.0,0.001151265748057786,0.001350548046570992,512.0,0.01584402161902997,0.016199878983473383,512.0
test,All,macro,4,0.4,4,170112,Confidence,0.355436258487128,0.203487454231314,0.040557374924391626,0.114112243920487,0.19618418103353935,0.00012197644981759375,0.0021285504026881566,0.03456843392654001,,,,,,,,,,,,,,,,,,,,,,,,
test,All,macro,4,0.4,4,170112,Random,0.3554362584871279,0.1821881305361334,0.03668965278892477,0.10323685270030432,0.18734685077499305,-3.5659978632543836e-05,0.0016636040714394238,0.021542697758065256,0.355436258487128,0.355436258487128,512.0,0.18104303895143234,0.18357009188605503,512.0,0.035932896017297704,0.03753787241703998,512.0,0.10110706552662325,0.10562340146835562,512.0,0.1835130163026701,0.19131668419134698,512.0,-0.0002098194340501002,0.00012239055628409192,512.0,0.0015494771473586074,0.0017794521349690738,512.0,0.021356359714257638,0.021731842959163142,512.0
test,All,macro,5,0.5,4,170112,Confidence,0.4511338397531182,0.26259798647238963,0.052209752596188236,0.11580778316490811,0.19435255388476597,0.00015095088931332031,0.0026709553368516534,0.04106419256002497,,,,,,,,,,,,,,,,,,,,,,,,
test,All,macro,5,0.5,4,170112,Random,0.4511338397531182,0.2320368283435043,0.046952721890304014,0.10420587597969483,0.18864158446808799,-4.158758133770574e-05,0.002095921994048961,0.027253094750752632,0.4511338397531182,0.4511338397531182,512.0,0.2307596272553854,0.23345138867294749,512.0,0.04617884085595536,0.04774960460272328,512.0,0.10248427834512928,0.10598488144636709,512.0,0.185375003465743,0.19177863388930957,512.0,-0.0002104050391064415,0.0001122839189017367,512.0,0.00198414267463679,0.0022120424094974073,512.0,0.027052912805358438,0.02744801773414407,512.0
test,All,macro,6,0.6,4,170112,Confidence,0.5386750496465739,0.3166009048242264,0.0632581040413491,0.11752481668638207,0.19282395800934887,8.561440514144754e-05,0.003215748506397678,0.04588515326899922,,,,,,,,,,,,,,,,,,,,,,,,
test,All,macro,6,0.6,4,170112,Random,0.5386750496465738,0.27664494484641283,0.05588023313307141,0.10385916740250797,0.1881782426655625,-4.9136455139726294e-05,0.0025075274694717946,0.03255794909443745,0.5386750496465739,0.5386750496465739,512.0,0.27534537790854197,0.27797385368854677,512.0,0.05506402781969273,0.056590052999822525,512.0,0.10234047444462899,0.10517918240360004,512.0,0.18545581706084316,0.1909358785969927,512.0,-0.00021693984666679711,0.00013045522707986134,512.0,0.0023927438355006185,0.0026087689713440994,512.0,0.03234656087306527,0.03275206149594537,512.0
test,All,macro,7,0.7,4,170112,Confidence,0.6301940816917349,0.3728952248648832,0.07456729828469366,0.11846317119785703,0.19047066429030157,6.363183050130615e-05,0.0036008564554281704,0.04981777914357783,,,,,,,,,,,,,,,,,,,,,,,,
test,All,macro,7,0.7,4,170112,Random,0.6301940816917349,0.3239552985638515,0.06549944686059103,0.10409192859978816,0.18844126426474275,-4.931210346455757e-05,0.0029260877792605484,0.03807765810411958,0.6301940816917349,0.6301940816917349,512.0,0.3225467456699584,0.3251887536423476,512.0,0.0647614604917302,0.06623144203027448,512.0,0.10291906944293323,0.10525404615412877,512.0,0.18642251304949164,0.19055701410942272,512.0,-0.00018725251049440302,0.00011759792947364628,512.0,0.0028213718127935994,0.0030286369107170095,512.0,0.037893269427517404,0.03825821209410497,512.0
test,All,macro,8,0.8,4,170112,Confidence,0.7189501570231507,0.42222939580939534,0.08489030117992075,0.11821520034666202,0.18937787095611466,-5.030561710486303e-05,0.003947921335146281,0.05248222817191325,,,,,,,,,,,,,,,,,,,,,,,,
test,All,macro,8,0.8,4,170112,Random,0.7189501570231508,0.36955900427407795,0.07468275792298382,0.10401310866923444,0.18829188630434224,-5.984683727920541e-05,0.003341315729759483,0.043467772797098306,0.7189501570231507,0.7189501570231507,512.0,0.36843559754294314,0.37066951979303586,512.0,0.07404543606268274,0.07542901039688242,512.0,0.10312438194980987,0.10505430416876248,512.0,0.18662219588771362,0.19001998714962648,512.0,-0.00017800907711698502,6.387720470898781e-05,512.0,0.0032537673479961222,0.0034300215286522024,512.0,0.04330707353547381,0.0436225280940907,512.0
test,All,macro,9,0.9,4,170112,Confidence,0.8077819746288546,0.45883258530699594,0.0926304661363786,0.11480831231500838,0.18826431746212052,-6.766724330146924e-05,0.004170449063664647,0.05433852243327501,,,,,,,,,,,,,,,,,,,,,,,,
test,All,macro,9,0.9,4,170112,Random,0.8077819746288545,0.41522824553052307,0.08385878118543565,0.10393573895910743,0.18813748557843207,-6.649514217933843e-05,0.0037583715066468217,0.048872813596661395,0.8077819746288546,0.8077819746288546,512.0,0.41424987937866586,0.4161932557925886,512.0,0.08338273160737511,0.08437566835182889,512.0,0.1033453482402641,0.10457613352836427,512.0,0.18704325960350787,0.18921787724874384,512.0,-0.00016634355459944943,2.331101040466577e-05,512.0,0.0036895025132039957,0.0038237905421284906,512.0,0.04873118621845209,0.049002174331081574,512.0
test,All,macro,10,1.0,4,170112,Confidence,1.0,0.5148902683358211,0.1078317275325329,0.1078317275325329,0.1938917354248228,8.665235278811697e-05,0.004357060813950086,0.06415190826502662,,,,,,,,,,,,,,,,,,,,,,,,
test,All,macro,10,1.0,4,170112,Random,1.0,0.5148902683358212,0.1078317275325329,0.1078317275325329,0.19389173542482277,8.665235278811676e-05,0.0043570608139500856,0.06415190826502784,1.0,1.0,512.0,0.5148902683358211,0.5148902683358211,512.0,0.1078317275325329,0.1078317275325329,512.0,0.1078317275325329,0.1078317275325329,512.0,0.1938917354248228,0.1938917354248228,512.0,8.665235278811588e-05,8.665235278811762e-05,512.0,0.0043570608139500856,0.004357060813950089,512.0,0.0641519082650278,0.0641519082650279,512.0
test,All,micro,0,0.0,4,170112,Confidence,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
test,All,micro,0,0.0,4,170112,Random,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,512.0,0.0,0.0,512.0,0.0,0.0,512.0,,,0.0,,,0.0,0.0,0.0,512.0,0.0,0.0,512.0,0.0,0.0,512.0
test,All,micro,1,0.1,4,170112,Confidence,0.08595513544018059,0.044129749811888636,0.009111644093303235,0.10600465052660375,0.20647395763953644,3.630233840051596e-05,0.0005988342731144011,0.009075785364936058,,,,,,,,,,,,,,,,,,,,,,,,
test,All,micro,1,0.1,4,170112,Random,0.08595513544018062,0.039840675279374765,0.007601896562999671,0.08844028369067158,0.19080762767630552,-6.657099600543975e-05,0.000397071320280146,0.004384782961923614,0.08595513544018059,0.08595513544018059,512.0,0.03918006960120391,0.040438064334085776,512.0,0.007205693895786306,0.008003256677953348,512.0,0.08383087128983724,0.09310969771577075,512.0,0.18184306155424818,0.20095545514215213,512.0,-0.00014467193238724272,1.1823255959133456e-05,512.0,0.0003398254251703868,0.00046214876534690744,512.0,0.004300916455041384,0.00447362619920993,512.0
test,All,micro,2,0.2,4,170112,Confidence,0.17480248306997742,0.09272714446952596,0.01882877163280662,0.10771455474845305,0.20305566121465704,-9.589704514600483e-05,0.0012381055614219577,0.016652264390519197,,,,,,,,,,,,,,,,,,,,,,,,
test,All,micro,2,0.2,4,170112,Random,0.17480248306997745,0.08206020610685902,0.01573450965393388,0.09001307863364272,0.19174434368592078,-0.00013845715144259916,0.0008061082070353887,0.008955364930531054,0.17480248306997742,0.17480248306997742,512.0,0.08112934419676447,0.08299370414785553,512.0,0.015235697658013544,0.01623048344620015,512.0,0.08715950363196125,0.09285041700295937,512.0,0.18585119489267674,0.1976090235459688,512.0,-0.000244498101761454,-3.1347586225401315e-05,512.0,0.0007310830839144063,0.0008873930977488184,512.0,0.008840609422027834,0.009075366523231744,512.0
test,All,micro,3,0.3,4,170112,Confidence,0.26354401805869077,0.14267071106094809,0.028416572610985704,0.10782476802284083,0.1991759373712402,-0.000184785829282514,0.0017678450598094335,0.023308467362678626,,,,,,,,,,,,,,,,,,,,,,,,
test,All,micro,3,0.3,4,170112,Random,0.2635440180586909,0.12420913776658907,0.023858741318219766,0.09053038461645699,0.19208565275124745,-0.0002073585755398126,0.0012103034510441376,0.013511884472619504,0.26354401805869077,0.26354401805869077,512.0,0.12309728296651617,0.12530832627915725,512.0,0.02326437876222724,0.024484604260722347,512.0,0.0882751159885796,0.09290517933618843,512.0,0.18743285459851247,0.1966063514242043,512.0,-0.00033124087379835584,-9.373385032329395e-05,512.0,0.0011263805262969827,0.0013027344182271268,512.0,0.013374908883559062,0.013651432585590664,512.0
test,All,micro,4,0.4,4,170112,Confidence,0.3554952031602709,0.19456593303235514,0.03842174567343867,0.10807950524192216,0.19747416762342135,-0.000252216756416709,0.002224893263950935,0.02912199021820908,,,,,,,,,,,,,,,,,,,,,,,,
test,All,micro,4,0.4,4,170112,Random,0.3554952031602709,0.16827394874406273,0.03244935919056269,0.09127931657613189,0.19283659136179518,-0.00026887623979850286,0.0016168620361177565,0.018200218022721815,0.3554952031602709,0.3554952031602709,512.0,0.1670303976203913,0.16955300037622273,512.0,0.03176142776523702,0.03316050601956358,512.0,0.08934418097033436,0.09327975658960876,512.0,0.18910625695343491,0.19680514515170494,512.0,-0.0004060784955741811,-0.00014625963911265322,512.0,0.0015170818373420527,0.0017204526853891926,512.0,0.01805803676401431,0.018351946070823952,512.0
test,All,micro,5,0.5,4,170112,Confidence,0.4518905191873589,0.24991182279909707,0.04900300978179082,0.10844000416276407,0.19608119869216475,-0.00034226831510694505,0.002743897672276502,0.034554587565838936,,,,,,,,,,,,,,,,,,,,,,,,
test,All,micro,5,0.5,4,170112,Random,0.4518905191873588,0.21467302148731426,0.04157419541978226,0.09200059229953692,0.19366308622159603,-0.0003337182928193597,0.0020349592111387964,0.023042001717067325,0.4518905191873589,0.4518905191873589,512.0,0.2133476768246802,0.21604589917231,512.0,0.04091422121896163,0.04226171581075997,512.0,0.09054011863877615,0.09352202362368613,512.0,0.19081001793743047,0.19667210728688375,512.0,-0.00046562345968434384,-0.000207404267901356,512.0,0.0019379211059033122,0.0021443629428014943,512.0,0.022892234233916516,0.023199164374059476,512.0
test,All,micro,6,0.6,4,170112,Confidence,0.5395386568848759,0.29992593115124155,0.05848499811888638,0.10839816085942777,0.19499813802159896,-0.00047258678822347,0.003251183810988383,0.03871067296839762,,,,,,,,,,,,,,,,,,,,,,,,
test,All,micro,6,0.6,4,170112,Random,0.5395386568848758,0.25591338353555304,0.04947054413048462,0.09169045349986926,0.19330991190916672,-0.0004005211496361749,0.0024369238527201698,0.02752969883903702,0.5395386568848759,0.5395386568848759,512.0,0.2546125493792325,0.2571542571952596,512.0,0.04882856588600451,0.05013167795334838,512.0,0.090500588350657,0.09291582227452005,512.0,0.1908892276964726,0.195706315405917,512.0,-0.0005217173715393519,-0.0002602501024229093,512.0,0.0023327353618949253,0.002529954521873822,512.0,0.027365426895222058,0.027683210179176167,512.0
test,All,micro,7,0.7,4,170112,Confidence,0.631489841986456,0.35136851015801357,0.0680140142964635,0.10770405123622281,0.19356889513484574,-0.0005255650539173708,0.003590275531320906,0.042073163562829655,,,,,,,,,,,,,,,,,,,,,,,,
test,All,micro,7,0.7,4,170112,Random,0.631489841986456,0.29996789569151494,0.05807056527464259,0.09195803544831695,0.1935892585677088,-0.00046059834536670886,0.0028440849556104425,0.03221845203454208,0.631489841986456,0.631489841986456,512.0,0.29864765566215196,0.3011513003197893,512.0,0.057421581075996986,0.05870382453912716,512.0,0.09093033214179327,0.0929608374292523,512.0,0.19171384792696525,0.19557334793314832,512.0,-0.000575689034104951,-0.00033215849751402687,512.0,0.0027514585918828375,0.0029371265737442205,512.0,0.032071377974511026,0.03235819636474807,512.0
test,All,micro,8,0.8,4,170112,Confidence,0.7202313769751693,0.3939933690744921,0.07614983069977427,0.10572967678746327,0.19327693478358177,-0.0006306905602852294,0.0038787095780512607,0.044375764202407846,,,,,,,,,,,,,,,,,,,,,,,,
test,All,micro,8,0.8,4,170112,Random,0.7202313769751693,0.34210998443304996,0.06619409657314004,0.09190671038401893,0.1934876833272805,-0.0005299422919833708,0.00324821202658758,0.03677280503524897,0.7202313769751693,0.7202313769751693,512.0,0.3410093056339353,0.34330720348946575,512.0,0.06564498683220467,0.06679849158201655,512.0,0.09114430297094352,0.09274587822396343,512.0,0.1919500474313599,0.19502199370824885,512.0,-0.0006352426484463546,-0.0004193766677258254,512.0,0.003168468727088095,0.003335954667813617,512.0,0.036643108657825565,0.03690777987443578,512.0
test,All,micro,9,0.9,4,170112,Confidence,0.8090787246049661,0.4242205135440181,0.08201655379984951,0.10137030094308093,0.19333471904662924,-0.0006581378484315151,0.004054151913759166,0.04592092268622989,,,,,,,,,,,,,,,,,,,,,,,,
