pair,label,split,method,convention,changed_rows,endpoint_rows,seed,direction,n,mrr,global_mrr,delta_mrr,harm_rate,benefit_rate,rank_change_rate,conditional_loss,mean_loss,mean_gain,action_rate,mean_abs_alpha_deviation
mkgw_native_adamf,W-NA,test,ADC,normalized_endpoint,0,8,2,tail,4274,0.507559922751752,0.507721554150005,-0.00016163139825285848,0.008656995788488536,0.01544220870379036,0.024099204492278897,0.06634949947168114,0.000574387337494666,0.0004127559392418074,,
mkgw_native_adamf,W-NA,test,ADC,normalized_endpoint,2,23,3,head,4274,0.18494762707916526,0.1849759989286369,-2.8371849471602475e-05,0.0039775386055217596,0.0039775386055217596,0.007955077211043519,0.07213490354216676,0.00028691936364455653,0.0002585475141729542,,
mkgw_native_adamf,W-NA,test,ADC,normalized_endpoint,0,9,3,tail,4274,0.5058801227267348,0.5060154897704434,-0.00013536704370859868,0.018951801591015442,0.03205428170332241,0.05100608329433785,0.111439794521683,0.002111984875118466,0.001976617831409867,,
mkgw_native_adamf,W-NA,test,Query-soft,raw_endpoint,0,0,1,head,4274,0.16429836426551386,0.18105685134367921,-0.01675848707816537,0.47145531118390266,0.3781001403837155,0.8495554515676181,0.06694872433431541,0.03156333166439999,0.014804844586234623,,
mkgw_native_adamf,W-NA,test,Query-soft,raw_endpoint,0,0,1,tail,4274,0.48553003321957244,0.5052046639645938,-0.0196746307450214,0.30439868975198875,0.2767898923724848,0.5811885821244736,0.18947375102363737,0.05767556155398976,0.03800093080896836,,
mkgw_native_adamf,W-NA,test,Query-soft,raw_endpoint,0,0,2,head,4274,0.1644181238835016,0.17978749620249165,-0.015369372318990042,0.5128685072531586,0.3341132428638278,0.8469817501169864,0.05662997294679725,0.029043729691010663,0.013674357372020624,,
mkgw_native_adamf,W-NA,test,Query-soft,raw_endpoint,0,0,2,tail,4274,0.4911398081947361,0.507721554150005,-0.016581745955268776,0.3182030884417408,0.2477772578380908,0.5659803462798315,0.16586922938316098,0.05278010106717336,0.03619835511190458,,
mkgw_native_adamf,W-NA,test,Query-soft,raw_endpoint,0,0,3,head,4274,0.167185335032721,0.1849759989286369,-0.01779066389591588,0.4836218998596163,0.36148806738418343,0.8451099672437997,0.06463193847679499,0.03125742087775743,0.013466756981841552,,
mkgw_native_adamf,W-NA,test,Query-soft,raw_endpoint,0,0,3,tail,4274,0.49139680354557924,0.5060154897704434,-0.014618686224864067,0.3095460926532522,0.25620028076743095,0.5657463734206832,0.16717630476579806,0.051748771924462054,0.037130085699598,,
mkgw_native_adamf,W-NA,test,Query-soft,normalized_endpoint,0,0,1,head,4274,0.16429836426551386,0.18105685134367921,-0.01675848707816537,0.47145531118390266,0.3781001403837155,0.8495554515676181,0.06694872433431541,0.03156333166439999,0.014804844586234623,,
mkgw_native_adamf,W-NA,test,Query-soft,normalized_endpoint,0,0,1,tail,4274,0.48553003321957244,0.5052046639645938,-0.0196746307450214,0.30439868975198875,0.2767898923724848,0.5811885821244736,0.18947375102363737,0.05767556155398976,0.03800093080896836,,
mkgw_native_adamf,W-NA,test,Query-soft,normalized_endpoint,0,0,2,head,4274,0.1644181238835016,0.17978749620249165,-0.015369372318990042,0.5128685072531586,0.3341132428638278,0.8469817501169864,0.05662997294679725,0.029043729691010663,0.013674357372020624,,
mkgw_native_adamf,W-NA,test,Query-soft,normalized_endpoint,0,0,2,tail,4274,0.4911398081947361,0.507721554150005,-0.016581745955268776,0.3182030884417408,0.2477772578380908,0.5659803462798315,0.16586922938316098,0.05278010106717336,0.03619835511190458,,
mkgw_native_adamf,W-NA,test,Query-soft,normalized_endpoint,0,0,3,head,4274,0.167185335032721,0.1849759989286369,-0.01779066389591588,0.4836218998596163,0.36148806738418343,0.8451099672437997,0.06463193847679499,0.03125742087775743,0.013466756981841552,,
mkgw_native_adamf,W-NA,test,Query-soft,normalized_endpoint,0,0,3,tail,4274,0.49139680354557924,0.5060154897704434,-0.014618686224864067,0.3095460926532522,0.25620028076743095,0.5657463734206832,0.16717630476579806,0.051748771924462054,0.037130085699598,,
mkgw_native_adamf,W-NA,test,Relation,raw_endpoint,4,302,1,head,4274,0.1799948256048834,0.18105685134367921,-0.0010620257387958024,0.170566214319139,0.18296677585400092,0.35353299017313994,0.024393793198760463,0.004160756958796531,0.003098731220000729,,
mkgw_native_adamf,W-NA,test,Relation,raw_endpoint,7,302,1,tail,4274,0.5025593743365944,0.5052046639645938,-0.002645289627999548,0.07884885353299018,0.07487131492746842,0.15372016846045858,0.18226814106374106,0.01437163395846531,0.011726344330465764,,
mkgw_native_adamf,W-NA,test,Relation,raw_endpoint,2,302,2,head,4274,0.18010164420795108,0.17978749620249165,0.0003141480054594104,0.18834815161441273,0.16261113710809547,0.3509592887225082,0.015201493425967275,0.002863173188559583,0.0031773211940189935,,
mkgw_native_adamf,W-NA,test,Relation,raw_endpoint,2,302,2,tail,4274,0.5083861096811857,0.507721554150005,0.0006645555311808237,0.07042583060364997,0.07136172204024332,0.1417875526438933,0.15867782801713617,0.011175017836489939,0.011839573367670761,,
mkgw_native_adamf,W-NA,test,Relation,raw_endpoint,4,302,3,head,4274,0.1838118345263574,0.1849759989286369,-0.0011641644022794754,0.16986429574169395,0.18366869443144596,0.35353299017313994,0.022749164314518157,0.0038642707749977027,0.002700106372718227,,
mkgw_native_adamf,W-NA,test,Relation,raw_endpoint,5,302,3,tail,4274,0.5089319170208654,0.5060154897704434,0.0029164272504219766,0.06972391202620495,0.07650912494150679,0.14623303696771175,0.15212248713509594,0.010606574910214923,0.013523002160636899,,
mkgw_native_adamf,W-NA,test,Relation,normalized_endpoint,4,302,1,head,4274,0.18014560811411237,0.18105685134367921,-0.0009112432295668728,0.16963032288254562,0.18296677585400092,0.35259709873654654,0.023639490755106112,0.004009974449567602,0.003098731220000729,,
mkgw_native_adamf,W-NA,test,Relation,normalized_endpoint,7,302,1,tail,4274,0.5033782793436135,0.5052046639645938,-0.0018263846209803623,0.0772110435189518,0.07487131492746842,0.1520823584464202,0.1755283743590325,0.013552728951446125,0.011726344330465764,,
mkgw_native_adamf,W-NA,test,Relation,normalized_endpoint,2,302,2,head,4274,0.18014323938291077,0.17978749620249165,0.00035574318041911503,0.18788020589611604,0.16261113710809547,0.35049134300421153,0.015017963175748293,0.002821578013599878,0.0031773211940189935,,
mkgw_native_adamf,W-NA,test,Relation,normalized_endpoint,2,302,2,tail,4274,0.5086200825403341,0.507721554150005,0.0008985283903291624,0.0699578848853533,0.07136172204024332,0.14131960692559664,0.1563947365657458,0.010941044977341599,0.011839573367670761,,
mkgw_native_adamf,W-NA,test,Relation,normalized_endpoint,4,302,3,head,4274,0.18394042491760776,0.1849759989286369,-0.001035574011029118,0.16916237716424895,0.18366869443144596,0.3528310715956949,0.022083399668238107,0.003735680383747345,0.002700106372718227,,
mkgw_native_adamf,W-NA,test,Relation,normalized_endpoint,5,302,3,tail,4274,0.5095168491687363,0.5060154897704434,0.0035013593982928235,0.0687880205896116,0.07674309780065512,0.14553111839026672,0.14738945974917886,0.010138629191918245,0.01363998859021107,,
mkgw_native_adamf,W-NA,test,Equal,raw_endpoint,0,0,1,head,4274,0.16267627023543565,0.18105685134367921,-0.01838058110824361,0.4784744969583528,0.3727187646233037,0.8511932615816565,0.06883732381971003,0.032936903886594995,0.014556322778351395,,
mkgw_native_adamf,W-NA,test,Equal,raw_endpoint,0,0,1,tail,4274,0.48770889902607045,0.5052046639645938,-0.017495764938523402,0.29831539541413193,0.27842770238652315,0.5767430978006551,0.1847799040485448,0.055122690140827,0.0376269252023036,,
mkgw_native_adamf,W-NA,test,Equal,raw_endpoint,0,0,2,head,4274,0.16467503971827602,0.17978749620249165,-0.015112456484215619,0.513804398689752,0.33645297145531117,0.8502573701450632,0.057360899730881106,0.02947228259452853,0.014359826110312909,,
mkgw_native_adamf,W-NA,test,Equal,raw_endpoint,0,0,2,tail,4274,0.49175772836882187,0.507721554150005,-0.015963825781183154,0.31492746841366404,0.24941506785212916,0.5643425362657931,0.1633781088052077,0.05145225420023622,0.03548842841905306,,
mkgw_native_adamf,W-NA,test,Equal,raw_endpoint,0,0,3,head,4274,0.1659844895489437,0.1849759989286369,-0.018991509379693197,0.4920449227889565,0.35938231165184836,0.8514272344408048,0.06673958693303465,0.03283887489943189,0.013847365519738686,,
mkgw_native_adamf,W-NA,test,Equal,raw_endpoint,0,0,3,tail,4274,0.4908043587444809,0.5060154897704434,-0.015211131025962402,0.3058025269068788,0.256902199344876,0.5627047262517548,0.16747073255768083,0.05121297319908489,0.03600184217312249,,
mkgw_native_adamf,W-NA,test,Equal,normalized_endpoint,0,0,1,head,4274,0.16267627023543565,0.18105685134367921,-0.01838058110824361,0.4784744969583528,0.3727187646233037,0.8511932615816565,0.06883732381971003,0.032936903886594995,0.014556322778351395,,
mkgw_native_adamf,W-NA,test,Equal,normalized_endpoint,0,0,1,tail,4274,0.48770889902607045,0.5052046639645938,-0.017495764938523402,0.29831539541413193,0.27842770238652315,0.5767430978006551,0.1847799040485448,0.055122690140827,0.0376269252023036,,
mkgw_native_adamf,W-NA,test,Equal,normalized_endpoint,0,0,2,head,4274,0.16467503971827602,0.17978749620249165,-0.015112456484215619,0.513804398689752,0.33645297145531117,0.8502573701450632,0.057360899730881106,0.02947228259452853,0.014359826110312909,,
mkgw_native_adamf,W-NA,test,Equal,normalized_endpoint,0,0,2,tail,4274,0.49175772836882187,0.507721554150005,-0.015963825781183154,0.31492746841366404,0.24941506785212916,0.5643425362657931,0.1633781088052077,0.05145225420023622,0.03548842841905306,,
mkgw_native_adamf,W-NA,test,Equal,normalized_endpoint,0,0,3,head,4274,0.1659844895489437,0.1849759989286369,-0.018991509379693197,0.4920449227889565,0.35938231165184836,0.8514272344408048,0.06673958693303465,0.03283887489943189,0.013847365519738686,,
mkgw_native_adamf,W-NA,test,Equal,normalized_endpoint,0,0,3,tail,4274,0.4908043587444809,0.5060154897704434,-0.015211131025962402,0.3058025269068788,0.256902199344876,0.5627047262517548,0.16747073255768083,0.05121297319908489,0.03600184217312249,,
mkgw_native_adamf,W-NA,test,RRF,raw_endpoint,0,0,1,head,4274,0.1439494989402641,0.18105685134367921,-0.03710735240341511,0.5489003275620028,0.3268600842302293,0.8757604117922321,0.08415252949451353,0.046191351004709585,0.009083998601294468,,
mkgw_native_adamf,W-NA,test,RRF,raw_endpoint,0,0,1,tail,4274,0.4387034554584354,0.5052046639645938,-0.06650120850615851,0.3818437061300889,0.2267197005147403,0.6085634066448292,0.2238442008401782,0.08547349924454159,0.018972290738383076,,
mkgw_native_adamf,W-NA,test,RRF,raw_endpoint,0,0,2,head,4274,0.14889245441715473,0.17978749620249165,-0.0308950417853369,0.5760411792232101,0.28802058961160504,0.8640617688348151,0.06894616378305028,0.03971582948850487,0.00882078770316797,,
mkgw_native_adamf,W-NA,test,RRF,raw_endpoint,0,0,2,tail,4274,0.45053234827249244,0.507721554150005,-0.05718920587751256,0.3844174075807206,0.1965372016846046,0.5809546092653253,0.19836612179470486,0.07625539029216194,0.019066184414649374,,
mkgw_native_adamf,W-NA,test,RRF,raw_endpoint,0,0,3,head,4274,0.14929254241210552,0.1849759989286369,-0.03568345651653136,0.5587271876462331,0.31118390266729057,0.8699110903135236,0.07970774946227228,0.04453488669066593,0.008851430174134563,,
mkgw_native_adamf,W-NA,test,RRF,raw_endpoint,0,0,3,tail,4274,0.4473755422582572,0.5060154897704434,-0.058639947512186236,0.37552643893308374,0.20496022461394478,0.5804866635470285,0.20206236283816725,0.07587975955902164,0.0172398120468354,,
mkgw_native_adamf,W-NA,test,RRF,normalized_endpoint,0,0,1,head,4274,0.1439494989402641,0.18105685134367921,-0.03710735240341511,0.5489003275620028,0.3268600842302293,0.8757604117922321,0.08415252949451353,0.046191351004709585,0.009083998601294468,,
mkgw_native_adamf,W-NA,test,RRF,normalized_endpoint,0,0,1,tail,4274,0.4387034554584354,0.5052046639645938,-0.06650120850615851,0.3818437061300889,0.2267197005147403,0.6085634066448292,0.2238442008401782,0.08547349924454159,0.018972290738383076,,
mkgw_native_adamf,W-NA,test,RRF,normalized_endpoint,0,0,2,head,4274,0.14889245441715473,0.17978749620249165,-0.0308950417853369,0.5760411792232101,0.28802058961160504,0.8640617688348151,0.06894616378305028,0.03971582948850487,0.00882078770316797,,
mkgw_native_adamf,W-NA,test,RRF,normalized_endpoint,0,0,2,tail,4274,0.45053234827249244,0.507721554150005,-0.05718920587751256,0.3844174075807206,0.1965372016846046,0.5809546092653253,0.19836612179470486,0.07625539029216194,0.019066184414649374,,
mkgw_native_adamf,W-NA,test,RRF,normalized_endpoint,0,0,3,head,4274,0.14929254241210552,0.1849759989286369,-0.03568345651653136,0.5587271876462331,0.31118390266729057,0.8699110903135236,0.07970774946227228,0.04453488669066593,0.008851430174134563,,
mkgw_native_adamf,W-NA,test,RRF,normalized_endpoint,0,0,3,tail,4274,0.4473755422582572,0.5060154897704434,-0.058639947512186236,0.37552643893308374,0.20496022461394478,0.5804866635470285,0.20206236283816725,0.07587975955902164,0.0172398120468354,,
db15k_native_adamf,D-NA,dev,Global,raw_endpoint,0,7922,1,head,7922,0.21289727389301827,0.21289727389301827,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,D-NA,dev,Global,raw_endpoint,2,7922,1,tail,7922,0.4265646903516273,0.4265646903516273,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,D-NA,dev,Global,raw_endpoint,3,7922,2,head,7922,0.21778594069971022,0.21778594069971022,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,D-NA,dev,Global,raw_endpoint,5,7922,2,tail,7922,0.4336837338809726,0.4336837338809726,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,D-NA,dev,Global,raw_endpoint,2,7922,3,head,7922,0.21107350823246981,0.21107350823246981,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,D-NA,dev,Global,raw_endpoint,0,7922,3,tail,7922,0.4241263626170139,0.4241263626170139,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,D-NA,dev,Global,normalized_endpoint,0,7922,1,head,7922,0.21289727389301827,0.21289727389301827,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,D-NA,dev,Global,normalized_endpoint,2,7922,1,tail,7922,0.42669092110143797,0.42669092110143797,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,D-NA,dev,Global,normalized_endpoint,3,7922,2,head,7922,0.2179752868244262,0.2179752868244262,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,D-NA,dev,Global,normalized_endpoint,5,7922,2,tail,7922,0.4339993107554992,0.4339993107554992,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,D-NA,dev,Global,normalized_endpoint,2,7922,3,head,7922,0.21119973898228045,0.21119973898228045,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,D-NA,dev,Global,normalized_endpoint,0,7922,3,tail,7922,0.4241263626170139,0.4241263626170139,0.0,0.0,0.0,0.0,,0.0,0.0,,
db15k_native_adamf,D-NA,dev,ADC,raw_endpoint,0,7724,1,head,7922,0.212809917005255,0.21289727389301827,-8.735688776326918e-05,0.00391315324413027,0.014516536228225196,0.018429689472355466,0.06982194795131495,0.00027322398213718306,0.0001858670943739138,,
db15k_native_adamf,D-NA,dev,ADC,raw_endpoint,2,7798,1,tail,7922,0.42690529802339466,0.4265646903516273,0.0003406076717672708,0.002145922746781116,0.007573844988639233,0.009719767735420349,0.053637293265212216,0.00011510148769358846,0.00045570915946085923,,
db15k_native_adamf,D-NA,dev,ADC,raw_endpoint,3,7871,2,head,7922,0.21772831333625878,0.21778594069971022,-5.762736345144958e-05,0.0008836152486745772,0.004418076243372886,0.0053016914920474625,0.0717190181404028,6.337201804882852e-05,5.7446545973789555e-06,,
db15k_native_adamf,D-NA,dev,ADC,raw_endpoint,5,7910,2,tail,7922,0.4336665962333892,0.4336837338809726,-1.7137647583338508e-05,0.00025246149962130775,0.0006311537490532694,0.0008836152486745772,0.33333333333333337,8.415383320710259e-05,6.701618562376409e-05,,
db15k_native_adamf,D-NA,dev,ADC,raw_endpoint,2,7385,3,head,7922,0.2109418430138986,0.21107350823246981,-0.00013166521857125004,0.012244382731633426,0.037238071194142894,0.04948245392577632,0.05226394859580758,0.0006399397896734834,0.0005082745711022331,,
db15k_native_adamf,D-NA,dev,ADC,raw_endpoint,0,7164,3,tail,7922,0.4247665338070483,0.4241263626170139,0.0006401711900343298,0.008331229487503155,0.0407725321888412,0.04910376167634436,0.11423287776182504,0.0009517003196516603,0.00159187150968599,,
db15k_native_adamf,D-NA,dev,ADC,normalized_endpoint,0,7724,1,head,7922,0.212809917005255,0.21289727389301827,-8.735688776326918e-05,0.00391315324413027,0.014516536228225196,0.018429689472355466,0.06982194795131495,0.00027322398213718306,0.0001858670943739138,,
db15k_native_adamf,D-NA,dev,ADC,normalized_endpoint,2,7798,1,tail,7922,0.42703152877320527,0.42669092110143797,0.0003406076717672708,0.002145922746781116,0.007573844988639233,0.009719767735420349,0.053637293265212216,0.00011510148769358846,0.00045570915946085923,,
db15k_native_adamf,D-NA,dev,ADC,normalized_endpoint,3,7871,2,head,7922,0.21791765946097474,0.2179752868244262,-5.762736345144958e-05,0.0008836152486745772,0.004418076243372886,0.0053016914920474625,0.0717190181404028,6.337201804882852e-05,5.7446545973789555e-06,,
db15k_native_adamf,D-NA,dev,ADC,normalized_endpoint,5,7910,2,tail,7922,0.4339821731079158,0.4339993107554992,-1.7137647583338508e-05,0.00025246149962130775,0.0006311537490532694,0.0008836152486745772,0.33333333333333337,8.415383320710259e-05,6.701618562376409e-05,,
db15k_native_adamf,D-NA,dev,ADC,normalized_endpoint,2,7385,3,head,7922,0.21106807376370923,0.21119973898228045,-0.00013166521857125004,0.012244382731633426,0.037238071194142894,0.04948245392577632,0.05226394859580758,0.0006399397896734834,0.0005082745711022331,,
db15k_native_adamf,D-NA,dev,ADC,normalized_endpoint,0,7164,3,tail,7922,0.4247665338070483,0.4241263626170139,0.0006401711900343298,0.008331229487503155,0.0407725321888412,0.04910376167634436,0.11423287776182504,0.0009517003196516603,0.00159187150968599,,
db15k_native_adamf,D-NA,dev,Query-soft,raw_endpoint,0,0,1,head,7922,0.19990105285558074,0.21289727389301827,-0.012996221037437522,0.35521332996718,0.470462004544307,0.825675334511487,0.09220397690011933,0.03275208167090833,0.019755860633470807,,
db15k_native_adamf,D-NA,dev,Query-soft,raw_endpoint,0,0,1,tail,7922,0.41605456364130244,0.4265646903516273,-0.010510126710324849,0.2620550366069174,0.3850037869224943,0.6470588235294118,0.21049569734346768,0.05516145767294103,0.04465133096261619,,
db15k_native_adamf,D-NA,dev,Query-soft,raw_endpoint,0,0,2,head,7922,0.1973636724921959,0.21778594069971022,-0.020422268207514336,0.3885382479171926,0.4559454683160818,0.8444837162332745,0.10796201631787407,0.04194737266175416,0.021525104454239823,,
db15k_native_adamf,D-NA,dev,Query-soft,raw_endpoint,0,0,2,tail,7922,0.4132987084882032,0.4336837338809726,-0.020385025392769335,0.2845241100732138,0.3766725574349912,0.661196667508205,0.23633767407985515,0.06724376639434404,0.04685874100157472,,
db15k_native_adamf,D-NA,dev,Query-soft,raw_endpoint,0,0,3,head,7922,0.20154654698447858,0.21107350823246981,-0.009526961247991253,0.3520575612219137,0.4664226205503661,0.8184801817722798,0.08432878440984978,0.02968858618014025,0.020161624932148996,,
db15k_native_adamf,D-NA,dev,Query-soft,raw_endpoint,0,0,3,tail,7922,0.41735174252293317,0.4241263626170139,-0.00677462009408086,0.25511234536733146,0.37503155768745267,0.6301439030547842,0.19650840646068818,0.05013172045658304,0.043357100362502184,,
db15k_native_adamf,D-NA,dev,Query-soft,normalized_endpoint,0,0,1,head,7922,0.19990105285558074,0.21289727389301827,-0.012996221037437522,0.35521332996718,0.470462004544307,0.825675334511487,0.09220397690011933,0.03275208167090833,0.019755860633470807,,
db15k_native_adamf,D-NA,dev,Query-soft,normalized_endpoint,0,0,1,tail,7922,0.41605456364130244,0.42669092110143797,-0.010636357460135503,0.2620550366069174,0.384751325422873,0.6468063620297905,0.21049569734346768,0.05516145767294103,0.044525100212805535,,
db15k_native_adamf,D-NA,dev,Query-soft,normalized_endpoint,0,0,2,head,7922,0.1973636724921959,0.2179752868244262,-0.020611614332230316,0.3885382479171926,0.45556677606664986,0.8441050239838425,0.10796201631787407,0.04194737266175416,0.021335758329523842,,
db15k_native_adamf,D-NA,dev,Query-soft,normalized_endpoint,0,0,2,tail,7922,0.4132987084882032,0.4339993107554992,-0.02070060226729597,0.2846503408230245,0.3761676344357485,0.6608179752587731,0.2364545975059838,0.06730688176924937,0.04660627950195341,,
db15k_native_adamf,D-NA,dev,Query-soft,normalized_endpoint,0,0,3,head,7922,0.20154654698447858,0.21119973898228045,-0.009653191997801907,0.35218379197172434,0.46629638980055543,0.8184801817722798,0.08447777050862762,0.029751701555045574,0.02009850955724367,,
db15k_native_adamf,D-NA,dev,Query-soft,normalized_endpoint,0,0,3,tail,7922,0.41735174252293317,0.4241263626170139,-0.00677462009408086,0.25511234536733146,0.37503155768745267,0.6301439030547842,0.19650840646068818,0.05013172045658304,0.043357100362502184,,
db15k_native_adamf,D-NA,dev,Relation,raw_endpoint,0,5156,1,head,7922,0.21318895502378818,0.21289727389301827,0.0002916811307699331,0.10704367583943449,0.18694774046957838,0.2939914163090129,0.054280683278128614,0.005810403865167011,0.006102084995936944,,
db15k_native_adamf,D-NA,dev,Relation,raw_endpoint,2,5156,1,tail,7922,0.43171478420900844,0.4265646903516273,0.005150093857381121,0.06715475889926786,0.15526382226710428,0.22241858116637211,0.15124520404019565,0.010156835211989913,0.015306929069371032,,
db15k_native_adamf,D-NA,dev,Relation,raw_endpoint,1,5156,2,head,7922,0.21850925153712658,0.21778594069971022,0.0007233108374163278,0.10931582933602625,0.18757889421863166,0.2968947235546579,0.06534762439286948,0.007143529755645666,0.007866840593061994,,
db15k_native_adamf,D-NA,dev,Relation,raw_endpoint,3,5156,2,tail,7922,0.43952953869363137,0.4336837338809726,0.0058458048126588105,0.07371875788942187,0.1565261297652108,0.23024488765463266,0.15892801395813877,0.01171597578282669,0.017561780595485504,,
db15k_native_adamf,D-NA,dev,Relation,raw_endpoint,1,5156,3,head,7922,0.21257431577054453,0.21107350823246981,0.0015008075380747454,0.10186821509719768,0.18972481696541277,0.29159303206261045,0.05032669219890708,0.005126690306048728,0.006627497844123472,,
db15k_native_adamf,D-NA,dev,Relation,raw_endpoint,0,5156,3,tail,7922,0.4278644526674315,0.4241263626170139,0.003738090050417543,0.0681646048977531,0.15400151476899773,0.22216611966675082,0.14232528539308054,0.009701546845779285,0.013439636896196826,,
db15k_native_adamf,D-NA,dev,Relation,normalized_endpoint,0,5156,1,head,7922,0.21318895502378818,0.21289727389301827,0.0002916811307699331,0.10704367583943449,0.18694774046957838,0.2939914163090129,0.054280683278128614,0.005810403865167011,0.006102084995936944,,
db15k_native_adamf,D-NA,dev,Relation,normalized_endpoint,2,5156,1,tail,7922,0.4318410149588191,0.42669092110143797,0.005150093857381121,0.06715475889926786,0.15526382226710428,0.22241858116637211,0.15124520404019565,0.010156835211989913,0.015306929069371032,,
db15k_native_adamf,D-NA,dev,Relation,normalized_endpoint,1,5156,2,head,7922,0.21857236691203188,0.2179752868244262,0.0005970800876056739,0.10944206008583691,0.187452663468821,0.2968947235546579,0.06584895354581888,0.007206645130550992,0.007803725218156667,,
db15k_native_adamf,D-NA,dev,Relation,normalized_endpoint,3,5156,2,tail,7922,0.43971888481834737,0.4339993107554992,0.005719574062848157,0.07371875788942187,0.1562736682655895,0.22999242615501136,0.15892801395813877,0.01171597578282669,0.017435549845674848,,
db15k_native_adamf,D-NA,dev,Relation,normalized_endpoint,1,5156,3,head,7922,0.21263743114544986,0.21119973898228045,0.0014376921631694185,0.10199444584700833,0.18972481696541277,0.2917192628124211,0.050883218569948034,0.005189805680954054,0.006627497844123472,,
db15k_native_adamf,D-NA,dev,Relation,normalized_endpoint,0,5156,3,tail,7922,0.4278644526674315,0.4241263626170139,0.003738090050417543,0.0681646048977531,0.15400151476899773,0.22216611966675082,0.14232528539308054,0.009701546845779285,0.013439636896196826,,
db15k_native_adamf,D-NA,dev,Equal,raw_endpoint,0,0,1,head,7922,0.2000540055741745,0.21289727389301827,-0.012843268318843774,0.3562231759656652,0.4703357737944963,0.8265589497601615,0.09213545455590276,0.0328207842409439,0.01997751592210013,,
db15k_native_adamf,D-NA,dev,Equal,raw_endpoint,0,0,1,tail,7922,0.41507165654085537,0.4265646903516273,-0.011493033810771951,0.2625599596061601,0.3837414794243878,0.6463014390305478,0.21132738790342434,0.055486110431598415,0.04399307662082646,,
db15k_native_adamf,D-NA,dev,Equal,raw_endpoint,0,0,2,head,7922,0.19678091783370769,0.21778594069971022,-0.021005022866002556,0.39068417066397376,0.4561979298157031,0.8468821004796768,0.10921309532628559,0.04266782757319539,0.021662804707192843,,
db15k_native_adamf,D-NA,dev,Equal,raw_endpoint,0,0,2,tail,7922,0.41270990732140866,0.4336837338809726,-0.020973826559563948,0.28906841706639735,0.37755617268366576,0.6666245897500631,0.23816112757018132,0.06884486015346064,0.047871033593896696,,
db15k_native_adamf,D-NA,dev,Equal,raw_endpoint,0,0,3,head,7922,0.2011079292175007,0.21107350823246981,-0.009965579014969118,0.35294117647058826,0.46503408230244886,0.8179752587730371,0.08448539789072484,0.02981837572613818,0.01985279671116906,,
db15k_native_adamf,D-NA,dev,Equal,raw_endpoint,0,0,3,tail,7922,0.41814913014340555,0.4241263626170139,-0.005977232473608485,0.24917950012623075,0.37717748043423377,0.6263569805604645,0.1949094182748801,0.048567431415629046,0.04259019894202056,,
db15k_native_adamf,D-NA,dev,Equal,normalized_endpoint,0,0,1,head,7922,0.2000540055741745,0.21289727389301827,-0.012843268318843774,0.3562231759656652,0.4703357737944963,0.8265589497601615,0.09213545455590276,0.0328207842409439,0.01997751592210013,,
db15k_native_adamf,D-NA,dev,Equal,normalized_endpoint,0,0,1,tail,7922,0.41507165654085537,0.42669092110143797,-0.011619264560582604,0.2625599596061601,0.3834890179247665,0.6460489775309265,0.21132738790342434,0.055486110431598415,0.04386684587101581,,
db15k_native_adamf,D-NA,dev,Equal,normalized_endpoint,0,0,2,head,7922,0.19678091783370769,0.2179752868244262,-0.021194368990718537,0.3908104014137844,0.4559454683160818,0.8467558697298662,0.10933931848670994,0.042730942948100724,0.02153657395738219,,
db15k_native_adamf,D-NA,dev,Equal,normalized_endpoint,0,0,2,tail,7922,0.41270990732140866,0.4339993107554992,-0.02128940343409058,0.2893208785660187,0.37717748043423377,0.6664983590002524,0.2383896082616559,0.06897109090327129,0.047681687469180715,,
db15k_native_adamf,D-NA,dev,Equal,normalized_endpoint,0,0,3,head,7922,0.2011079292175007,0.21119973898228045,-0.010091809764779773,0.35306740722039887,0.4649078515526382,0.8179752587730371,0.08463395513137886,0.029881491101043507,0.019789681336263736,,
db15k_native_adamf,D-NA,dev,Equal,normalized_endpoint,0,0,3,tail,7922,0.41814913014340555,0.4241263626170139,-0.005977232473608485,0.24917950012623075,0.37717748043423377,0.6263569805604645,0.1949094182748801,0.048567431415629046,0.04259019894202056,,
db15k_native_adamf,D-NA,dev,RRF,raw_endpoint,0,0,1,head,7922,0.18886564179447485,0.21289727389301827,-0.02403163209854342,0.3981317849028023,0.427417318858874,0.8255491037616763,0.09374166592691145,0.03732153677524346,0.013289904676700038,,
db15k_native_adamf,D-NA,dev,RRF,raw_endpoint,0,0,1,tail,7922,0.3962751247436218,0.4265646903516273,-0.030289565608005525,0.2958848775561727,0.34410502398384246,0.6399899015400151,0.20487026387810914,0.06061801294247511,0.030328447334469582,,
