pair,label,split,method,seed,direction,n,active_n,harm_n,benefit_n,mrr,utility,harm,harm_active,intervention,mean_loss,mean_gain,movement
mkgw_mhyper_adamf,W-A,dev_oof,Center-0.5,3,tail,4276,2455.0,364.0,673.0,0.5074863266431467,-0.00675461900728531,0.08512628624883069,0.14826883910386965,0.5741347053320861,0.019589618396573805,0.012834999389288494,0.19478484565014023
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,1,head,4276,1143.0,217.0,772.0,0.18731370856128546,-0.0004716880225990183,0.050748362956033674,0.18985126859142606,0.26730589335827876,0.0011684646451789952,0.0006967766225799769,0.027256782039289097
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,1,tail,4276,394.0,66.0,230.0,0.5185078137203029,0.0008132516083278283,0.015434985968194575,0.16751269035532995,0.0921421889616464,0.0011891205707462592,0.0020023721790740872,0.007881197380729654
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,2,head,4276,1527.0,250.0,1055.0,0.18826084263578668,0.00018994462373321473,0.05846585594013096,0.16371971185330714,0.3571094480823199,0.0008805996529852918,0.001070544276718506,0.03892656688493922
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,2,tail,4276,365.0,40.0,206.0,0.5196656563212373,0.002075806872155652,0.009354536950420954,0.1095890410958904,0.0853601496725912,0.0008317564873108907,0.002907563359466542,0.007600561272217025
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,3,head,4276,1189.0,190.0,843.0,0.19223656211587534,0.0006864217226817727,0.04443405051449953,0.159798149705635,0.27806361085126285,0.0005776948758944351,0.0012641165985762077,0.031372778297474306
mkgw_mhyper_adamf,W-A,dev_oof,Linear-p,3,tail,4276,380.0,53.0,205.0,0.5148021221718889,0.0005611765214567965,0.012394761459307764,0.1394736842105263,0.08886810102899906,0.0011159147673991516,0.0016770912888559478,0.008430776426566883
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,1,head,4276,1143.0,244.0,788.0,0.1872836980773235,-0.0005016985065609849,0.05706267539756782,0.21347331583552057,0.26730589335827876,0.0019252063205352963,0.0014235078139743112,0.05985734331150612
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,1,tail,4276,394.0,70.0,247.0,0.5195414774894699,0.0018469153774948283,0.01637043966323667,0.17766497461928935,0.0921421889616464,0.00157338945894934,0.003420304836444168,0.016393826005612726
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,2,head,4276,1527.0,305.0,1048.0,0.18854651624854726,0.0004756182364937888,0.07132834424695977,0.1997380484610347,0.3571094480823199,0.001473047436049189,0.0019486656725429775,0.08144293732460242
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,2,tail,4276,365.0,53.0,219.0,0.5201868834632405,0.002597034014158895,0.012394761459307764,0.14520547945205478,0.0853601496725912,0.0012926881768899256,0.003889722191048821,0.015493451824134705
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,3,head,4276,1189.0,240.0,832.0,0.1926163243089329,0.001066183915739337,0.05612722170252572,0.20185029436501262,0.27806361085126285,0.0010319838441755595,0.0020981677599148964,0.06536482694106642
mkgw_mhyper_adamf,W-A,dev_oof,Clip-g,3,tail,4276,380.0,65.0,222.0,0.5168551840967757,0.0026142384463435885,0.01520112254443405,0.17105263157894737,0.08886810102899906,0.001998939800778771,0.004613178247122359,0.017691768007483632
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,1,head,4276,1958.0,449.0,1099.0,0.18375539395947488,-0.004030002624409605,0.1050046772684752,0.2293156281920327,0.4579045837231057,0.006859494066108368,0.0028294914416987613,0.11905986903648269
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,1,tail,4276,2760.0,333.0,750.0,0.5090525856125232,-0.00864197649945185,0.07787652011225445,0.12065217391304348,0.6454630495790459,0.015317561757678622,0.006675585258226773,0.12677736202058024
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,2,head,4276,2003.0,446.0,1196.0,0.1857111890553038,-0.0023597089567496832,0.10430308699719364,0.22266600099850226,0.4684284377923293,0.004959927300682479,0.002600218343932797,0.13357109448082305
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,2,tail,4276,2307.0,238.0,581.0,0.5128440028580777,-0.004745846591003854,0.055659494855004675,0.10316428261811877,0.5395229186155285,0.010972411432559885,0.006226564841556031,0.11043030869971956
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,3,head,4276,1806.0,409.0,1046.0,0.18905526594283456,-0.002494874450359014,0.09565014031805426,0.2264673311184939,0.4223573433115061,0.0057555476835427916,0.003260673233183778,0.11545837231057064
mkgw_mhyper_adamf,W-A,dev_oof,Shrink-fixed,3,tail,4276,2455.0,305.0,646.0,0.5068767081142417,-0.007364237536190421,0.07132834424695977,0.12423625254582485,0.5741347053320861,0.013922224589335416,0.006557987053144992,0.11697848456501425
mkgw_mhyper_adamf,W-A,dev_oof,Radius-1,1,head,4276,1143.0,282.0,768.0,0.1876245934482475,-0.00016080313563697794,0.06594948550046772,0.24671916010498687,0.26730589335827876,0.002777068238232192,0.002616265102595214,0.10834892422825075
mkgw_mhyper_adamf,W-A,dev_oof,Radius-1,1,tail,4276,394.0,77.0,253.0,0.5209234217397726,0.003228859627797456,0.018007483629560336,0.19543147208121828,0.0921421889616464,0.00280240528481553,0.006031264912612984,0.031162301216089802
mkgw_mhyper_adamf,W-A,dev_oof,Radius-1,2,head,4276,1527.0,385.0,1000.0,0.18815886678478186,8.796877272838446e-05,0.09003741814780168,0.25212835625409297,0.3571094480823199,0.002691521438855266,0.0027794902115836494,0.14476145930776413
mkgw_mhyper_adamf,W-A,dev_oof,Radius-1,2,tail,4276,365.0,59.0,222.0,0.5206719432574096,0.003082093808328013,0.013797942001870907,0.16164383561643836,0.0853601496725912,0.0020682446659839038,0.005150338474311917,0.02922123479887745
mkgw_mhyper_adamf,W-A,dev_oof,Radius-1,3,head,4276,1189.0,313.0,790.0,0.19257193763536398,0.001021797242170405,0.07319925163704397,0.26324642556770395,0.27806361085126285,0.0022901512437013055,0.0033119484858717112,0.11634705332086057
mkgw_mhyper_adamf,W-A,dev_oof,Radius-1,3,tail,4276,380.0,71.0,235.0,0.5194504764257328,0.005209530775300772,0.016604303086997195,0.1868421052631579,0.08886810102899906,0.0022546381348394905,0.007464168910140262,0.0329045837231057
mkgw_mhyper_adamf,W-A,dev_oof,No-gate,1,head,4276,2161.0,422.0,1358.0,0.18701607853100713,-0.0007693180528773519,0.09869036482694106,0.1952799629801018,0.505378858746492,0.00269823705529063,0.0019289190024132778,0.06902478952291873
mkgw_mhyper_adamf,W-A,dev_oof,No-gate,1,tail,4276,853.0,117.0,424.0,0.5193682735924156,0.0016737114804404878,0.02736202057998129,0.13716295427901523,0.19948550046772684,0.0019524751614409506,0.003626186641881438,0.02217025257249767
mkgw_mhyper_adamf,W-A,dev_oof,No-gate,2,head,4276,2677.0,496.0,1667.0,0.18738156274430884,-0.0006893352677446571,0.11599625818521983,0.18528203212551364,0.6260523854069223,0.0027203878335344328,0.0020310525657897763,0.09015434985968189
mkgw_mhyper_adamf,W-A,dev_oof,No-gate,2,tail,4276,1001.0,126.0,480.0,0.5190579317469666,0.0014680822978849688,0.029466791393826006,0.1258741258741259,0.23409728718428438,0.002746055856128756,0.004214138154013725,0.023678671655753054
mkgw_mhyper_adamf,W-A,dev_oof,No-gate,3,head,4276,2348.0,414.0,1466.0,0.19229684672109995,0.0007467063279063739,0.09681945743685688,0.17632027257240204,0.54911131898971,0.0018280635469377475,0.0025747698748441214,0.07436856875584659
mkgw_mhyper_adamf,W-A,dev_oof,No-gate,3,tail,4276,926.0,127.0,437.0,0.5166436255227121,0.0024026798722800845,0.02970065481758653,0.13714902807775378,0.2165575304022451,0.0022501188010361686,0.004652798673316253,0.024099625818521996
mkgw_mhyper_adamf,W-A,dev_oof,Global,1,head,4276,0.0,0.0,0.0,0.1877853965838845,0.0,0.0,,0.0,0.0,0.0,0.0
mkgw_mhyper_adamf,W-A,dev_oof,Global,1,tail,4276,0.0,0.0,0.0,0.5176945621119751,0.0,0.0,,0.0,0.0,0.0,0.0
mkgw_mhyper_adamf,W-A,dev_oof,Global,2,head,4276,0.0,0.0,0.0,0.18807089801205348,0.0,0.0,,0.0,0.0,0.0,0.0
mkgw_mhyper_adamf,W-A,dev_oof,Global,2,tail,4276,0.0,0.0,0.0,0.5175898494490816,0.0,0.0,,0.0,0.0,0.0,0.0
mkgw_mhyper_adamf,W-A,dev_oof,Global,3,head,4276,0.0,0.0,0.0,0.19155014039319357,0.0,0.0,,0.0,0.0,0.0,0.0
mkgw_mhyper_adamf,W-A,dev_oof,Global,3,tail,4276,0.0,0.0,0.0,0.5142409456504321,0.0,0.0,,0.0,0.0,0.0,0.0
mkgw_mhyper_adamf,W-A,test,ADC,1,head,4274,1200.0,228.0,833.0,0.18513446447474655,0.0004159637328639008,0.05334581188582124,0.19,0.28076743097800655,0.0019554198897394686,0.0023713836226033694,0.05684370613008901
mkgw_mhyper_adamf,W-A,test,ADC,1,tail,4274,373.0,52.0,234.0,0.5373090942937476,0.000807112169000774,0.012166588675713618,0.13941018766756033,0.08727187646233037,0.0016536168818549295,0.0024607290508557034,0.01445952269536734
mkgw_mhyper_adamf,W-A,test,ADC,2,head,4274,1625.0,313.0,1127.0,0.18430415014065102,0.0005613598981463234,0.07323350491343004,0.1926153846153846,0.38020589611605055,0.0015240836398401963,0.0020854435379865197,0.07808844174075817
mkgw_mhyper_adamf,W-A,test,ADC,2,tail,4274,374.0,51.0,213.0,0.5360452312385896,0.0020797778139534247,0.011932615816565278,0.13636363636363635,0.08750584932147872,0.0012399395198941648,0.003319717333847589,0.015219934487599441
mkgw_mhyper_adamf,W-A,test,ADC,3,head,4274,1276.0,229.0,911.0,0.18493459845523924,0.0009139172842394415,0.053579784744969584,0.17946708463949843,0.2985493682732803,0.000740911240513528,0.0016548285247529695,0.06065746373420687
mkgw_mhyper_adamf,W-A,test,ADC,3,tail,4274,356.0,55.0,222.0,0.5366815679264376,0.0013053387747172793,0.012868507253158634,0.1544943820224719,0.0832943378568086,0.0014363426093375931,0.0027416813840548727,0.014962564342536268
mkgw_mhyper_adamf,W-A,test,Center-0.5,1,head,4274,1979.0,618.0,1028.0,0.17930821180788323,-0.005410288933999417,0.14459522695367338,0.3122789287518949,0.4630322882545625,0.012291395853892466,0.006881106919893049,0.24694665418811376
mkgw_mhyper_adamf,W-A,test,Center-0.5,1,tail,4274,2683.0,429.0,688.0,0.5222233855463604,-0.014278596578386508,0.10037435657463734,0.15989563920983973,0.627749181094993,0.02469882559636646,0.010420229017979944,0.19635002339728588
mkgw_mhyper_adamf,W-A,test,Center-0.5,2,head,4274,2066.0,672.0,1112.0,0.18308970024882734,-0.0006530899936773608,0.15722976134768366,0.32526621490803487,0.48338792700046795,0.00880161154333666,0.008148521549659298,0.2981633130556852
mkgw_mhyper_adamf,W-A,test,Center-0.5,2,tail,4274,2316.0,340.0,539.0,0.5237075748245703,-0.010257878600065905,0.0795507721104352,0.14680483592400692,0.5418811417875526,0.01959263308634166,0.009334754486275758,0.18674543752924658
mkgw_mhyper_adamf,W-A,test,Center-0.5,3,head,4274,1878.0,581.0,996.0,0.1800760324386871,-0.003944648732312689,0.13593823116518483,0.3093716719914803,0.43940102948058024,0.010596970785737582,0.006652322053424891,0.2498011230697237
mkgw_mhyper_adamf,W-A,test,Center-0.5,3,tail,4274,2462.0,411.0,637.0,0.5241199714798057,-0.011256257671914615,0.09616284510996724,0.1669374492282697,0.5760411792232101,0.023498846106334632,0.01224258843442002,0.19570659803462795
mkgw_mhyper_adamf,W-A,test,Linear-p,1,head,4274,1200.0,201.0,821.0,0.18546415915258635,0.0007456584107036947,0.0470285446888161,0.1675,0.28076743097800655,0.0009389783944790997,0.0016846368051827943,0.028837154890032822
mkgw_mhyper_adamf,W-A,test,Linear-p,1,tail,4274,373.0,52.0,221.0,0.5371596478508944,0.0006576657261475071,0.012166588675713618,0.13941018766756033,0.08727187646233037,0.0010123295622480205,0.0016699952883955276,0.007498830135704259
mkgw_mhyper_adamf,W-A,test,Linear-p,2,head,4274,1625.0,264.0,1125.0,0.18452703821070665,0.0007842479682019641,0.06176883481516144,0.16246153846153846,0.38020589611605055,0.0007377804511871607,0.0015220284193891251,0.042980814225549877
mkgw_mhyper_adamf,W-A,test,Linear-p,2,tail,4274,374.0,48.0,195.0,0.5357055994407319,0.0017401460160957473,0.011230697239120261,0.12834224598930483,0.08750584932147872,0.0007728253499097397,0.002512971366005487,0.007955077211043519
mkgw_mhyper_adamf,W-A,test,Linear-p,3,head,4274,1276.0,183.0,901.0,0.18464300692210125,0.0006223257511014544,0.042817033224146,0.14341692789968652,0.2985493682732803,0.0005453513777817222,0.0011676771288831767,0.030194197473093178
mkgw_mhyper_adamf,W-A,test,Linear-p,3,tail,4274,356.0,42.0,201.0,0.5362784603643684,0.0009022312126481152,0.009826860084230228,0.11797752808988764,0.0832943378568086,0.0007440657290164656,0.0016462969416645807,0.007756200280767432
mkgw_mhyper_adamf,W-A,test,Clip-g,1,head,4274,1200.0,235.0,830.0,0.18512559668834064,0.00040709594645798567,0.054983621899859614,0.19583333333333333,0.28076743097800655,0.002012433894779591,0.0024195298412375763,0.06313757604117932
mkgw_mhyper_adamf,W-A,test,Clip-g,1,tail,4274,373.0,54.0,235.0,0.5372733860368167,0.0007714039120698505,0.012634534394010294,0.1447721179624665,0.08727187646233037,0.0017748625890939614,0.002546266501163812,0.015278427702386526
mkgw_mhyper_adamf,W-A,test,Clip-g,2,head,4274,1625.0,323.0,1121.0,0.1847481198693802,0.0010053296268754995,0.07557323350491343,0.19876923076923078,0.38020589611605055,0.0015471255930475,0.002552455219923,0.0857042583060364
mkgw_mhyper_adamf,W-A,test,Clip-g,2,tail,4274,374.0,51.0,215.0,0.5361052826159428,0.0021398291913065815,0.011932615816565278,0.13636363636363635,0.08750584932147872,0.0012401555779011247,0.0033799847692077066,0.016612072999532053
mkgw_mhyper_adamf,W-A,test,Clip-g,3,head,4274,1276.0,231.0,910.0,0.18528621586514962,0.0012655346941498424,0.05404773046326626,0.1810344827586207,0.2985493682732803,0.000674219600781053,0.0019397542949308956,0.06716190921853073
mkgw_mhyper_adamf,W-A,test,Clip-g,3,tail,4274,356.0,56.0,224.0,0.5373611346393067,0.0019849054875863852,0.013102480112306972,0.15730337078651685,0.0832943378568086,0.0015167496504066755,0.003501655137993061,0.0162962096396818
mkgw_mhyper_adamf,W-A,test,Shrink-fixed,1,head,4274,1979.0,459.0,1119.0,0.18201795186758954,-0.00270054887429311,0.1073935423490875,0.23193532086912583,0.4630322882545625,0.006961860025578293,0.004261311151285185,0.12302292934019664
mkgw_mhyper_adamf,W-A,test,Shrink-fixed,1,tail,4274,2686.0,313.0,685.0,0.5259188021309003,-0.010583179993846644,0.07323350491343004,0.116530156366344,0.628451099672438,0.016603006369929323,0.006019826376082679,0.12326860084230248
mkgw_mhyper_adamf,W-A,test,Shrink-fixed,2,head,4274,2066.0,451.0,1262.0,0.1824809387286746,-0.0012618515138301113,0.1055217594759008,0.21829622458857695,0.48338792700046795,0.0052851672799355464,0.004023315766105437,0.13937763219466542
mkgw_mhyper_adamf,W-A,test,Shrink-fixed,2,tail,4274,2316.0,239.0,540.0,0.5275007637626695,-0.006464689661966696,0.055919513336452974,0.10319516407599309,0.5418811417875526,0.012190972993053066,0.005726283331086371,0.1116167524567152
mkgw_mhyper_adamf,W-A,test,Shrink-fixed,3,head,4274,1878.0,409.0,1114.0,0.1816764308437134,-0.0023442503272863885,0.09569489939167057,0.21778487752928646,0.43940102948058024,0.005728847815815272,0.003384597488528883,0.12149040711277502
mkgw_mhyper_adamf,W-A,test,Shrink-fixed,3,tail,4274,2462.0,294.0,627.0,0.5269984805374746,-0.00837774861424574,0.0687880205896116,0.11941510966693746,0.5760411792232101,0.014457633677818554,0.006079885063572813,0.11747777257838113
mkgw_mhyper_adamf,W-A,test,Radius-1,1,head,4274,1200.0,296.0,817.0,0.18600805190741218,0.0012895511655295234,0.06925596630790828,0.24666666666666667,0.28076743097800655,0.003088034714070099,0.00437758587959962,0.11524333177351445
mkgw_mhyper_adamf,W-A,test,Radius-1,1,tail,4274,373.0,70.0,245.0,0.5387768604806072,0.0022748783558603726,0.016378100140383715,0.1876675603217158,0.08727187646233037,0.0028142991845895057,0.005089177540449879,0.029211511464670097
mkgw_mhyper_adamf,W-A,test,Radius-1,2,head,4274,1625.0,412.0,1078.0,0.18486834088311027,0.0011255506406055605,0.09639681796911559,0.25353846153846155,0.38020589611605055,0.003206443490226477,0.0043319941308320375,0.15255030416471657
mkgw_mhyper_adamf,W-A,test,Radius-1,2,tail,4274,374.0,63.0,229.0,0.5367943728078056,0.0028289193831693995,0.014740290126345344,0.16844919786096257,0.08750584932147872,0.002201111927031537,0.005030031310200936,0.030884417407580713
mkgw_mhyper_adamf,W-A,test,Radius-1,3,head,4274,1276.0,308.0,867.0,0.1858028069268978,0.001782125755898003,0.07206364061768834,0.2413793103448276,0.2985493682732803,0.002012536230120465,0.003794661986018467,0.1218764623303698
mkgw_mhyper_adamf,W-A,test,Radius-1,3,tail,4274,356.0,68.0,231.0,0.5391784260630081,0.003802196911287843,0.015910154422087038,0.19101123595505617,0.0832943378568086,0.0021266109350688927,0.005928807846356736,0.030334581188582125
mkgw_mhyper_adamf,W-A,test,No-gate,1,head,4274,2276.0,415.0,1433.0,0.18495327272193873,0.00023477198005608153,0.0970987365465606,0.18233743409490333,0.5325222274216191,0.0027286710099933384,0.0029634429900494193,0.07316331305568548
mkgw_mhyper_adamf,W-A,test,No-gate,1,tail,4274,862.0,117.0,422.0,0.5375495675414084,0.0010475854166614826,0.02737482452035564,0.1357308584686775,0.20168460458586804,0.0022266861103531683,0.0032742715270146516,0.02154890032756201
mkgw_mhyper_adamf,W-A,test,No-gate,2,head,4274,2772.0,512.0,1702.0,0.1837962061939701,5.341595146541159e-05,0.11979410388394947,0.1847041847041847,0.6485727655591952,0.002427034252452633,0.0024804502039180447,0.0950982686008423
mkgw_mhyper_adamf,W-A,test,No-gate,2,tail,4274,987.0,119.0,449.0,0.5362043962973684,0.0022389428727321867,0.027842770238652316,0.12056737588652482,0.23093121197941038,0.0021419423345560517,0.004380885207288238,0.02425128685072533
mkgw_mhyper_adamf,W-A,test,No-gate,3,head,4274,2358.0,413.0,1500.0,0.18496643002527183,0.0009457488542720381,0.09663079082826392,0.17514843087362172,0.5517080018717829,0.0015064366402914434,0.0024521854945634817,0.07689518015910152
mkgw_mhyper_adamf,W-A,test,No-gate,3,tail,4274,901.0,120.0,414.0,0.5371347403079952,0.001758511156274951,0.028076743097800654,0.13318534961154274,0.21080954609265326,0.002033351374668362,0.0037918625309433123,0.022976134768366872
mkgw_mhyper_adamf,W-A,test,Global,1,head,4274,0.0,0.0,0.0,0.18471850074188265,0.0,0.0,,0.0,0.0,0.0,0.0
mkgw_mhyper_adamf,W-A,test,Global,1,tail,4274,0.0,0.0,0.0,0.5365019821247469,0.0,0.0,,0.0,0.0,0.0,0.0
mkgw_mhyper_adamf,W-A,test,Global,2,head,4274,0.0,0.0,0.0,0.1837427902425047,0.0,0.0,,0.0,0.0,0.0,0.0
mkgw_mhyper_adamf,W-A,test,Global,2,tail,4274,0.0,0.0,0.0,0.5339654534246362,0.0,0.0,,0.0,0.0,0.0,0.0
mkgw_mhyper_adamf,W-A,test,Global,3,head,4274,0.0,0.0,0.0,0.1840206811709998,0.0,0.0,,0.0,0.0,0.0,0.0
mkgw_mhyper_adamf,W-A,test,Global,3,tail,4274,0.0,0.0,0.0,0.5353762291517203,0.0,0.0,,0.0,0.0,0.0,0.0
db15k_mhyper_native,D-N,dev_oof,ADC,1,head,7922,1335.0,222.0,519.0,0.24478264784677173,-0.00013719544585535448,0.02802322645796516,0.1662921348314607,0.16851805099722292,0.0008033030087360923,0.0006661075628807377,0.013834890179247631
db15k_mhyper_native,D-N,dev_oof,ADC,1,tail,7922,89.0,14.0,26.0,0.523285881248588,-5.3031356710566454e-05,0.0017672304973491543,0.15730337078651685,0.011234536733148195,6.724087574844556e-05,1.4209519037879109e-05,0.0008520575612219139
db15k_mhyper_native,D-N,dev_oof,ADC,2,head,7922,754.0,98.0,297.0,0.24372355719621816,0.00011790370377866787,0.01237061348144408,0.129973474801061,0.09517798535723303,0.00026211435486633405,0.00038001805864500187,0.006488260540267599
db15k_mhyper_native,D-N,dev_oof,ADC,2,tail,7922,38.0,10.0,11.0,0.5205408151167079,7.182367985788412e-05,0.0012623074981065387,0.2631578947368421,0.004796768492804847,2.3638895798063196e-05,9.546257565594732e-05,0.0004670537742994194
db15k_mhyper_native,D-N,dev_oof,ADC,3,head,7922,2353.0,419.0,1006.0,0.24188926028005373,-0.00012813762632104866,0.052890684170663976,0.1780705482362941,0.29702095430446857,0.0018628746158723406,0.001734736989551292,0.027448876546326807
db15k_mhyper_native,D-N,dev_oof,ADC,3,tail,7922,238.0,20.0,70.0,0.5212470011792795,7.572176821462915e-05,0.0025246149962130774,0.08403361344537816,0.030042918454935622,5.080967367533029e-05,0.00012653144188995945,0.0019944458470083325
db15k_mhyper_native,D-N,dev_oof,Center-0.5,1,head,7922,2149.0,968.0,823.0,0.24403959820900173,-0.000880245083625351,0.12219136581671296,0.45044206607724524,0.27126988134309515,0.005454291142558837,0.004574046058933484,0.13495960616005992
db15k_mhyper_native,D-N,dev_oof,Center-0.5,1,tail,7922,1138.0,243.0,281.0,0.5197039500091675,-0.003634962596131054,0.030674072203988892,0.21353251318101935,0.14365059328452412,0.005944154196613772,0.002309191600482718,0.06208028275687951
db15k_mhyper_native,D-N,dev_oof,Center-0.5,2,head,7922,1732.0,785.0,708.0,0.2438180651538965,0.00021241166145703012,0.09909113860136329,0.4532332563510393,0.2186316586720525,0.003177507349397851,0.0033899190108548803,0.09922368088866425
db15k_mhyper_native,D-N,dev_oof,Center-0.5,2,tail,7922,1978.0,335.0,494.0,0.5164227107689432,-0.004046280667906826,0.04228730118656905,0.16936299292214357,0.24968442312547337,0.007573411832492499,0.0035271311645856712,0.10417823781873303
db15k_mhyper_native,D-N,dev_oof,Center-0.5,3,head,7922,3078.0,1275.0,1282.0,0.2389321114523561,-0.003085286454018673,0.1609442060085837,0.4142300194931774,0.3885382479171926,0.01183671827819958,0.00875143182418091,0.20869098712446207
db15k_mhyper_native,D-N,dev_oof,Center-0.5,3,tail,7922,983.0,206.0,288.0,0.5182673953568836,-0.002903884054181291,0.0260035344609947,0.20956256358087488,0.12408482706387276,0.005631581327019582,0.0027276972728382904,0.056759656652360484
db15k_mhyper_native,D-N,dev_oof,Linear-p,1,head,7922,1216.0,179.0,442.0,0.24476031935655898,-0.0001595239360681066,0.022595304216107042,0.14720394736842105,0.1534965917697551,0.0005378280151013532,0.00037830407903324673,0.0077631911133551985
db15k_mhyper_native,D-N,dev_oof,Linear-p,1,tail,7922,57.0,10.0,17.0,0.523282515998666,-5.6396606632496786e-05,0.0012623074981065387,0.17543859649122806,0.007195152739207271,6.396478635184312e-05,7.568179719346344e-06,0.000378692249431962
db15k_mhyper_native,D-N,dev_oof,Linear-p,2,head,7922,620.0,78.0,224.0,0.24373292209832373,0.00012726860588424302,0.009845998485231003,0.12580645161290321,0.0782630648826054,8.934143947809856e-05,0.00021661004536234157,0.003944710931582929
db15k_mhyper_native,D-N,dev_oof,Linear-p,2,tail,7922,35.0,10.0,9.0,0.5204849268944776,1.5935457627514153e-05,0.0012623074981065387,0.2857142857142857,0.004418076243372886,5.416083588388792e-06,2.1351541215902944e-05,0.0002587730371118406
db15k_mhyper_native,D-N,dev_oof,Linear-p,3,head,7922,2263.0,351.0,883.0,0.2416522439105232,-0.00036515399585158344,0.04430699318353951,0.15510384445426426,0.28566018682150973,0.0011461760072747624,0.0007810220114231793,0.014617520828073783
db15k_mhyper_native,D-N,dev_oof,Linear-p,3,tail,7922,168.0,16.0,49.0,0.5212937302056773,0.00012245079461236706,0.002019691996970462,0.09523809523809523,0.02120676596818985,4.6205489039182335e-05,0.00016865628365154937,0.0010918959858621567
db15k_mhyper_native,D-N,dev_oof,Clip-g,1,head,7922,1335.0,224.0,523.0,0.24477521209735348,-0.00014463119527361376,0.02827568795758647,0.16779026217228465,0.16851805099722292,0.0008264766843909301,0.0006818454891173164,0.014251451653622791
db15k_mhyper_native,D-N,dev_oof,Clip-g,1,tail,7922,89.0,15.0,26.0,0.5232847625026179,-5.415010268063553e-05,0.0018934612471598082,0.16853932584269662,0.011234536733148195,6.841115499053368e-05,1.4261052309898156e-05,0.0008709921736935121
db15k_mhyper_native,D-N,dev_oof,Clip-g,2,head,7922,754.0,101.0,298.0,0.24385107841913709,0.0002454249266975959,0.012749305730876041,0.13395225464190982,0.09517798535723303,0.00020133420307381726,0.0004467591297714131,0.006797525877303702
db15k_mhyper_native,D-N,dev_oof,Clip-g,2,tail,7922,38.0,11.0,11.0,0.5205389410091563,6.994957230634865e-05,0.0013885382479171926,0.2894736842105263,0.004796768492804847,2.554170763843675e-05,9.54912799447854e-05,0.0004986114617520828
db15k_mhyper_native,D-N,dev_oof,Clip-g,3,head,7922,2353.0,421.0,1009.0,0.2418867533904206,-0.00013064451595417293,0.05314314567028528,0.17892052698682534,0.29702095430446857,0.0019143815780585465,0.001783737062104374,0.028250441807624455
db15k_mhyper_native,D-N,dev_oof,Clip-g,3,tail,7922,238.0,20.0,70.0,0.5212471686690807,7.588925801585336e-05,0.0025246149962130774,0.08403361344537816,0.030042918454935622,5.081011257619547e-05,0.00012669937059204883,0.0020386266094420615
db15k_mhyper_native,D-N,dev_oof,Shrink-fixed,1,head,7922,2149.0,733.0,823.0,0.24462863782791483,-0.00029120546471224444,0.09252713961120929,0.34108887854816194,0.27126988134309515,0.0011430007736157337,0.0008517953089034894,0.023863923251704198
db15k_mhyper_native,D-N,dev_oof,Shrink-fixed,1,tail,7922,1138.0,112.0,242.0,0.5226338359163896,-0.000705076688908928,0.014137843978793235,0.0984182776801406,0.14365059328452412,0.0012492829434143362,0.0005442062545054082,0.01316586720525119
db15k_mhyper_native,D-N,dev_oof,Shrink-fixed,2,head,7922,1732.0,617.0,696.0,0.2437943767023905,0.00018872320995100598,0.07788437263317344,0.35623556581986143,0.2186316586720525,0.0006331477664771988,0.0008218709764282047,0.01767861651098212
db15k_mhyper_native,D-N,dev_oof,Shrink-fixed,2,tail,7922,1978.0,156.0,395.0,0.5202129754357581,-0.0002560160010919056,0.019691996970462006,0.0788675429726997,0.24968442312547337,0.0011789222860783821,0.0009229062849864766,0.021894723554657974
db15k_mhyper_native,D-N,dev_oof,Shrink-fixed,3,head,7922,3078.0,882.0,1287.0,0.24183528082553715,-0.00018211708083762173,0.11133552133299672,0.28654970760233917,0.3885382479171926,0.0024054793669859662,0.002223362286148345,0.040311789952032315
db15k_mhyper_native,D-N,dev_oof,Shrink-fixed,3,tail,7922,983.0,86.0,240.0,0.5209926910036757,-0.0001785884073891869,0.010855844483716234,0.08748728382502544,0.12408482706387276,0.0008626374827222241,0.0006840490753330372,0.011827821257258255
db15k_mhyper_native,D-N,dev_oof,Radius-1,1,head,7922,1335.0,360.0,604.0,0.2442605470504048,-0.0006592962422222694,0.045443069931835396,0.2696629213483146,0.16851805099722292,0.0035883111666073875,0.0029290149243851185,0.06435243625347137
db15k_mhyper_native,D-N,dev_oof,Radius-1,1,tail,7922,89.0,27.0,37.0,0.5230782216671525,-0.00026069093814605086,0.003408230244887655,0.30337078651685395,0.011234536733148195,0.0004272611755136976,0.00016657023736764675,0.004033072456450391
