dataset,pair_id,representation,relation,count,mae,smooth_l1,spearman,positive_prevalence,positive_auprc,positive_auprc_lift,positive_auroc,harmful_prevalence,harmful_auprc,harmful_auprc_lift,harmful_auroc,positive_vs_harmful_auroc,positive_vs_harmful_auroc_lift,nonzero_activity_auprc,nonzero_activity_prevalence,nonzero_activity_auprc_lift,highest_10pct_actual_mean_advantage,highest_10pct_positive_rate,highest_10pct_harmful_rate,h1_style_pass,n_queries
db15k,db15k_mhyper_adamf,R0,16,24,0.002694186977888046,0.00030674963984657,-0.4017391304347826,0.8333333333333334,0.7918039331650686,-0.041529400168264785,0.4125,0.16666666666666666,0.20757918552036198,0.04091251885369532,0.4125,0.4125,-0.08750000000000002,1.0,1.0,0.0,7.054780745994213e-06,0.5,0.5,False,6
db15k,db15k_mhyper_adamf,R0,17,2064,0.007572568547917587,0.004786559337316506,-0.06929992497659967,0.6046511627906976,0.6117165902905205,0.007065427499822863,0.509477909753645,0.27810077519379844,0.2781738794837775,7.310428997903129e-05,0.47786170287397983,0.4875242897346556,-0.012475710265344386,0.886393640218419,0.8827519379844961,0.0036417022339229055,0.0011121691587948764,0.6116504854368932,0.33980582524271846,False,516
db15k,db15k_mhyper_adamf,R0,18,936,0.03753299431206401,0.03354957224222619,0.026738141082156483,0.6356837606837606,0.6654890131139626,0.029805252430201934,0.518963010424111,0.13995726495726496,0.16837004206602618,0.028412777108761222,0.5432174861315253,0.5434473025851562,0.04344730258515617,0.8048511238794326,0.7756410256410257,0.029210098238406923,0.014589764547908947,0.7340425531914894,0.1276595744680851,True,234
db15k,db15k_mhyper_adamf,R0,19,1632,0.023997397082865458,0.02045331172242725,0.03804661144075951,0.43014705882352944,0.45377699284225587,0.02362993401872643,0.5490932205985969,0.2549019607843137,0.25354147960091306,-0.0013604811834006525,0.4869251328441296,0.5173439896997589,0.01734398969975892,0.6576999763772785,0.6850490196078431,-0.02734904323056464,-0.009585252092424822,0.4662576687116564,0.3558282208588957,False,408
db15k,db15k_mhyper_adamf,R0,20,408,0.05074469486493399,0.04663013181001356,-0.0579182643416019,0.1568627450980392,0.12099987112923533,-0.03586287396880389,0.3800872093023256,0.10294117647058823,0.13667004022672197,0.03372886375613374,0.6191126723913609,0.5003720238095238,0.00037202380952383596,0.33907559029146184,0.25980392156862747,0.07927166872283437,-0.024368646018509823,0.04878048780487805,0.04878048780487805,False,102
db15k,db15k_mhyper_adamf,R0,21,2592,0.0385795888393483,0.03451598154423466,0.09459032764735481,0.21373456790123457,0.29519794736352445,0.08146337946228988,0.5916348405565023,0.15779320987654322,0.17092944602306925,0.013136236146526037,0.4962787577266878,0.5676873240182535,0.0676873240182535,0.36515984488280795,0.3715277777777778,-0.006367932894969841,-0.005057406376784816,0.33976833976833976,0.17374517374517376,False,648
db15k,db15k_mhyper_adamf,R0,22,168,0.023495313697829673,0.01893922401389179,-0.07226872384594621,0.34523809523809523,0.4472228294227806,0.10198473418468534,0.5913793103448276,0.21428571428571427,0.15775800771637777,-0.056527706569336506,0.29398148148148145,0.3879310344827586,-0.11206896551724138,0.46804396801004305,0.5595238095238095,-0.09147984151376648,0.0007912654273707171,0.4117647058823529,0.47058823529411764,False,42
db15k,db15k_mhyper_adamf,R0,23,264,0.03193722685437146,0.027231120230636778,-0.08630039821563952,0.29924242424242425,0.3006587658169921,0.0014163415745678254,0.4488539172083476,0.25,0.27540751808790004,0.02540751808790004,0.5153810835629018,0.4779439969313387,-0.02205600306866129,0.6070322526781896,0.5492424242424242,0.05778982843576541,-0.05898951304469668,0.34615384615384615,0.2692307692307692,False,66
db15k,db15k_mhyper_adamf,R0,24,120,0.038917161500402746,0.03471171352092294,-0.00670362405986086,0.3,0.2754463748379594,-0.02455362516204057,0.455026455026455,0.19166666666666668,0.28905901150708113,0.09739234484041445,0.6342447333034513,0.5881642512077294,0.08816425120772942,0.5677247405361806,0.49166666666666664,0.07605807386951396,1.088156921102028e-05,0.16666666666666666,0.08333333333333333,False,30
db15k,db15k_mhyper_adamf,R0,25,360,0.0164383224664943,0.013561690137116686,-0.00030965617757947934,0.6055555555555555,0.6613273213142665,0.05577176575871101,0.5345328853857088,0.225,0.2671282966085371,0.04212829660853709,0.5182972697906987,0.5266168308981765,0.026616830898176458,0.8903678887218077,0.8305555555555556,0.05981233316625212,0.044378287604420155,0.6666666666666666,0.3055555555555556,False,90
db15k,db15k_mhyper_adamf,R0,26,120,0.02844214919728957,0.023847179069246337,0.08990822344377945,0.2,0.21540265621501448,0.015402656215014465,0.515625,0.1,0.1484327091153984,0.048432709115398404,0.6566358024691358,0.6388888888888888,0.13888888888888884,0.32474860705291647,0.3,0.024748607052916483,0.00035940545808966644,0.16666666666666666,0.08333333333333333,True,30
db15k,db15k_mhyper_adamf,R0,27,1224,0.034768876793684234,0.029942747699690016,0.1283484362026717,0.3382352941176471,0.4247692408380107,0.08653394672036363,0.5913401324029344,0.1642156862745098,0.21821201833421816,0.05399633205970836,0.5888008637166076,0.6304347826086957,0.13043478260869568,0.4887695241609548,0.5024509803921569,-0.013681456231202038,-0.011554193531635568,0.45081967213114754,0.14754098360655737,False,306
db15k,db15k_mhyper_adamf,R0,28,1416,0.02501599780421958,0.02153253697416123,0.20937045573139812,0.5148305084745762,0.6515097639699408,0.13667925549536453,0.661299501021319,0.163135593220339,0.20895344940781524,0.04581785618747625,0.572930023562935,0.6407995296884186,0.14079952968841858,0.6019828516946568,0.6779661016949152,-0.0759832500002584,-0.011019226307513397,0.704225352112676,0.1056338028169014,False,354
db15k,db15k_mhyper_adamf,R0,29,96,0.016619754086788407,0.01253482095628306,-0.2936801730162924,0.4270833333333333,0.339685839668451,-0.08739749366488231,0.35033259423503327,0.15625,0.1265074837852333,-0.0297425162147667,0.3654320987654321,0.2959349593495935,-0.20406504065040648,0.5915018029429913,0.5833333333333334,0.008168469609657891,0.006313131313131321,0.1,0.3,False,24
db15k,db15k_mhyper_adamf,R0,30,240,0.03129426636959922,0.02661331994425369,0.021440632401164544,0.6458333333333334,0.7051542749654036,0.059320941632070245,0.5868690702087287,0.07916666666666666,0.08418741299772124,0.005020746331054579,0.481305072636342,0.5120543293718166,0.012054329371816608,0.64938523992085,0.725,-0.07561476007915002,-0.0030703666404356053,0.75,0.041666666666666664,False,60
db15k,db15k_mhyper_adamf,R0,31,72,0.010073700674409053,0.005909562974295121,0.10698908888383606,0.6666666666666666,0.8058729110587332,0.13920624439206652,0.6875,0.125,0.25444993361127205,0.12944993361127205,0.7319223985890653,0.7731481481481481,0.27314814814814814,0.7344884433682133,0.7916666666666666,-0.057178223298453346,0.0023333259033245573,0.8571428571428571,0.0,True,18
db15k,db15k_mhyper_adamf,R0,32,312,0.044359785240313074,0.03966368464650132,-0.023940923261604873,0.28846153846153844,0.30485318436077735,0.016391645899238916,0.4285285285285285,0.2564102564102564,0.27468057274226204,0.018270316332005654,0.5169719827586207,0.46166666666666667,-0.03833333333333333,0.6459067736971678,0.5448717948717948,0.10103497882537293,0.0938913661324527,0.3548387096774194,0.22580645161290322,False,78
db15k,db15k_mhyper_adamf,R0,33,4032,0.040422963044092874,0.03638149871964068,0.05428819720736779,0.21329365079365079,0.2494264874219168,0.036132836628266024,0.5414883867562098,0.21800595238095238,0.2284628217761196,0.010456869395167212,0.5127759935370435,0.54226393629124,0.042263936291240034,0.4323117842324732,0.4312996031746032,0.0010121810578699875,-0.005677740472591664,0.2977667493796526,0.20099255583126552,False,1008
db15k,db15k_mhyper_adamf,R0,35,5712,0.027767425256439916,0.024353636490697984,0.12378011249013024,0.4257703081232493,0.5246620992196911,0.0988917910964418,0.6212518929517009,0.20185574229691877,0.20364613120689357,0.0017903889099747938,0.4896533395529025,0.560340658807687,0.06034065880768702,0.5573501085229138,0.6276260504201681,-0.07027594189725428,0.006101432888797621,0.6007005253940455,0.18739054290718038,True,1428
db15k,db15k_mhyper_adamf,R0,36,936,0.030976179278582414,0.0271920026463723,0.049223878256874375,0.39850427350427353,0.4511732010023697,0.05266892749809615,0.5689979476092744,0.22863247863247863,0.23388194978507348,0.005249471152594859,0.4869456597716623,0.5305053744581695,0.030505374458169476,0.5718396075897102,0.6271367521367521,-0.05529714454704193,-0.0010041609886836409,0.3723404255319149,0.2765957446808511,False,234
db15k,db15k_mhyper_adamf,R0,37,240,0.04744879553658846,0.041825895576008715,-0.029005377691483772,0.4125,0.48098067570165126,0.06848067570165128,0.5248943334049717,0.13333333333333333,0.20593061975701416,0.07259728642368082,0.5649038461538461,0.5602904040404041,0.06029040404040409,0.636292274355365,0.5458333333333333,0.09045894102203167,-0.005277705264420544,0.5833333333333334,0.20833333333333334,False,60
db15k,db15k_mhyper_adamf,R0,38,48,0.12900439928440996,0.1234051683771024,0.2844365154521661,0.22916666666666666,0.28173766929389116,0.0525710026272245,0.6314496314496314,0.16666666666666666,0.5311660561660562,0.36449938949938954,0.7125,0.7159090909090909,0.21590909090909094,0.4444992621797666,0.3958333333333333,0.04866592884643328,0.0,0.0,0.0,False,12
db15k,db15k_mhyper_adamf,R0,39,3408,0.04935022707319833,0.04500626091444457,0.13618847696875955,0.1552230046948357,0.22474767246002159,0.0695246677651859,0.5751629523746364,0.1552230046948357,0.23115156123737335,0.07592855654253766,0.590371840674042,0.631426417144021,0.13142641714402103,0.3621104751579516,0.3104460093896714,0.05166446576828021,-0.008597002847614525,0.2961876832844575,0.1378299120234604,False,852
db15k,db15k_mhyper_adamf,R0,41,96,0.0235215075806228,0.01946855775393299,-0.020531698242620106,0.1875,0.1593533331948889,-0.028146666805111104,0.42236467236467234,0.3229166666666667,0.41513146311356,0.09221479644689329,0.5607940446650124,0.4910394265232975,-0.008960573476702482,0.6074322922738614,0.5104166666666666,0.09701562560719479,-0.02715617715617713,0.0,0.4,False,24
db15k,db15k_mhyper_adamf,R0,42,696,0.02664577389469492,0.022824636754915095,-0.05315011634238233,0.44396551724137934,0.41281179456506434,-0.031153722676315,0.4638702825652476,0.1939655172413793,0.16708949932072997,-0.026876017920649337,0.4426883211196937,0.4316672659714731,-0.06833273402852691,0.6167448290258251,0.6379310344827587,-0.021186205456933616,0.031435694205388304,0.4,0.2857142857142857,False,174
db15k,db15k_mhyper_adamf,R0,43,720,0.03473472242334793,0.030323416398903257,-0.06192112967767853,0.45555555555555555,0.48063591075731826,0.025080355201762716,0.5275945744151319,0.13333333333333333,0.1333624607201784,2.9127386845073655e-05,0.44317574786324787,0.465161331300813,-0.034838668699187,0.582479565603576,0.5888888888888889,-0.006409323285312851,-0.014721480194574983,0.5416666666666666,0.25,False,180
db15k,db15k_mhyper_adamf,R0,44,432,0.03248316086406677,0.02828501119001114,-0.006716807295384736,0.4351851851851852,0.46222494509396417,0.027039759908778993,0.524110568538542,0.1550925925925926,0.16426102117149963,0.00916842857890704,0.5318339807810264,0.5431089234677675,0.04310892346776751,0.5923001576530218,0.5902777777777778,0.002022379875244007,-0.005710549461585836,0.46511627906976744,0.11627906976744186,False,108
db15k,db15k_mhyper_adamf,R0,45,48,0.0025482883877713993,0.0002675343209894185,0.5643642303956479,0.5,0.6331878395644165,0.1331878395644165,0.6892361111111112,0.5,0.7259901904483502,0.22599019044835023,0.6892361111111112,0.6892361111111112,0.18923611111111116,1.0,1.0,0.0,0.001413798495764537,0.6,0.4,True,12
db15k,db15k_mhyper_adamf,R0,46,72,0.01999051010228566,0.015861106678526995,0.08280863011245929,0.4583333333333333,0.5033438911548715,0.04501055782153823,0.5485625485625486,0.027777777777777776,0.030594405594405596,0.0028166278166278196,0.3357142857142857,0.3939393939393939,-0.10606060606060608,0.4479003523571816,0.4861111111111111,-0.038210758753929486,0.006228550231514486,0.5714285714285714,0.0,True,18
db15k,db15k_mhyper_adamf,R0,47,9888,0.0296694578104651,0.026000074426690275,0.04553927495294492,0.42455501618122976,0.4744021332281679,0.049847117046938116,0.5609828849791222,0.20560275080906149,0.20693678198497925,0.0013340311759177659,0.49604798983544274,0.5316802885781462,0.0316802885781462,0.5970736333874244,0.6301577669902912,-0.03308413360286688,-0.0004031727413909434,0.5136501516683518,0.2082912032355915,False,2472
db15k,db15k_mhyper_adamf,R0,48,216,0.03862539321781946,0.0350450419579973,0.3126210243973429,0.4351851851851852,0.7166853737625412,0.281500188577356,0.7581095221485874,0.18981481481481483,0.19867664175877756,0.00886182694396273,0.5119163763066202,0.660352880124546,0.16035288012454596,0.5778325258919901,0.625,-0.04716747410800992,-0.02050808836984284,0.7727272727272727,0.18181818181818182,False,54
db15k,db15k_mhyper_adamf,R0,49,1824,0.025841785774881474,0.022065304601103272,0.06183230918235941,0.41721491228070173,0.4522116708349786,0.03499675855427686,0.550137648758936,0.15899122807017543,0.1568518660441452,-0.0021393620260302393,0.48613271591062357,0.516620599030314,0.016620599030313987,0.5260995871287997,0.5762061403508771,-0.050106553222077466,0.00479243640144449,0.45604395604395603,0.14285714285714285,False,456
db15k,db15k_mhyper_adamf,R0,50,648,0.04630678208056689,0.04147613734812821,0.01353350220701283,0.36728395061728397,0.3681368099533613,0.0008528593360773162,0.5187026029924164,0.2021604938271605,0.27153170542745686,0.06937121160029636,0.566066708993459,0.5680608121111039,0.06806081211110393,0.5843068362456687,0.5694444444444444,0.014862391801224284,-0.03951031410165153,0.3230769230769231,0.24615384615384617,False,162
db15k,db15k_mhyper_adamf,R0,51,552,0.03554215066521075,0.03207464154137322,0.039856040936329586,0.31521739130434784,0.3638163554903454,0.04859896418599757,0.5412789636927567,0.161231884057971,0.15362376207040435,-0.007608121987566663,0.4819084136190453,0.5164664858581945,0.016466485858194546,0.44027106169936614,0.47644927536231885,-0.03617821366295271,0.004853052090981268,0.34545454545454546,0.18181818181818182,False,138
db15k,db15k_mhyper_adamf,R0,52,72,0.04625325952533186,0.0418402892071544,0.29359153779899544,0.027777777777777776,0.021135265700483092,-0.006642512077294684,0.014285714285714285,0.19444444444444445,0.43463818428050716,0.2401937398360627,0.7980295566502463,0.03571428571428571,-0.4642857142857143,0.6377093705366951,0.2222222222222222,0.41548714831447286,0.0,0.0,0.0,False,18
db15k,db15k_mhyper_adamf,R0,54,96,0.02692336342333143,0.0226687684045913,0.11900573708049487,0.19791666666666666,0.16092197220397728,-0.03699469446268938,0.3643198906356801,0.3125,0.4581018010598659,0.14560180105986592,0.7025252525252526,0.5280701754385965,0.028070175438596467,0.7163411256523843,0.5104166666666666,0.20592445898571765,0.00021645021645021,0.1,0.0,False,24
db15k,db15k_mhyper_adamf,R0,55,24,0.04459614055394439,0.04157103512543957,0.44866816845193486,0.4583333333333333,0.8161021984551398,0.35776886512180645,0.8111888111888111,0.125,0.2,0.07500000000000001,0.5555555555555556,0.7272727272727273,0.2272727272727273,0.68018192125335,0.5833333333333334,0.0968485879200166,0.00435770750988135,1.0,0.0,True,6
db15k,db15k_mhyper_adamf,R0,56,336,0.03799002075053712,0.0336185523589911,-0.013697252865796306,0.22916666666666666,0.24867176158190732,0.01950509491524066,0.46417289274432133,0.09226190476190477,0.1323046582398142,0.04004275347790942,0.5473294553146484,0.5123586091328027,0.012358609132802734,0.4322647695298031,0.32142857142857145,0.11083619810123163,-0.028956998834956983,0.29411764705882354,0.17647058823529413,False,84
db15k,db15k_mhyper_adamf,R0,57,24,0.11991262826809866,0.11353843774045529,0.5060838552581163,0.0,nan,nan,nan,0.375,0.7587227587227586,0.38372275872275863,0.762962962962963,nan,nan,0.7587227587227587,0.375,0.38372275872275874,0.0,0.0,0.0,False,6
db15k,db15k_mhyper_adamf,R0,58,96,0.03389369916449522,0.028830369696810937,-0.08600733577289668,0.3541666666666667,0.3393878676212809,-0.01477879904538576,0.4715370018975332,0.20833333333333334,0.19445475168626503,-0.013878581647068317,0.41118421052631576,0.4,-0.09999999999999998,0.5134642820680418,0.5625,-0.049035717931958156,0.01315947940947943,0.3,0.3,False,24
db15k,db15k_mhyper_adamf,R0,59,168,0.07964673654442882,0.07418458497663175,0.22693112714345298,0.19047619047619047,0.39522362276790546,0.204747432291715,0.5962775735294118,0.2976190476190476,0.519528101817954,0.22190905419890633,0.65,0.665625,0.16562500000000002,0.6883618701913436,0.4880952380952381,0.20026663209610557,-0.029118488794805858,0.5294117647058824,0.29411764705882354,False,42
db15k,db15k_mhyper_adamf,R0,60,24,0.07840522830121217,0.07476921284957072,0.2617259732952729,0.16666666666666666,0.3055555555555555,0.13888888888888887,0.6125,0.2916666666666667,0.5419409537830591,0.2502742871163924,0.6050420168067226,0.6785714285714286,0.1785714285714286,0.5632670579310896,0.4583333333333333,0.10493372459775624,0.00075834175935285,0.5,0.0,True,6
db15k,db15k_mhyper_adamf,R0,61,984,0.04341434902681136,0.03925254298292033,0.17479643763112243,0.4136178861788618,0.520554181017669,0.10693629483880723,0.6217408522434519,0.18800813008130082,0.2987657245861034,0.11075759450480258,0.529093799682035,0.583345507669832,0.08334550766983195,0.6453251442101289,0.6016260162601627,0.04369912794996622,-0.0034943070770705707,0.5510204081632653,0.30612244897959184,False,246
db15k,db15k_mhyper_adamf,R0,62,216,0.013017939583070624,0.009006448933389385,0.13275114113219816,0.39351851851851855,0.6526239927352487,0.2591054742167302,0.6436461607543781,0.14351851851851852,0.16487981936633117,0.021361300847812653,0.5122929380993897,0.6075901328273244,0.10759013282732444,0.5829331506682778,0.5370370370370371,0.04589611363124069,0.0007159925107386267,1.0,0.0,True,54
db15k,db15k_mhyper_adamf,R0,63,408,0.06643226323687595,0.060598065290271286,0.32985848629256337,0.27941176470588236,0.46239509872928014,0.18298333402339778,0.6944444444444444,0.18872549019607843,0.3921627018449038,0.2034372116488254,0.7264095421195119,0.8048530416951469,0.30485304169514693,0.5120591695821554,0.4681372549019608,0.043921914680194574,-0.0010727464848697345,0.5365853658536586,0.024390243902439025,False,102
db15k,db15k_mhyper_adamf,R0,64,768,0.06175100926928109,0.05677966491923612,0.2271750299577108,0.4947916666666667,0.6614057982178572,0.16661413155119048,0.6609671730873575,0.20703125,0.29697874681073755,0.08994749681073755,0.578626679472483,0.6385799404170804,0.13857994041708044,0.7128112373607398,0.7018229166666666,0.010988320694073184,-0.017303876040072805,0.7402597402597403,0.18181818181818182,False,192
db15k,db15k_mhyper_adamf,R0,65,1368,0.03619637498034595,0.031815915786267954,0.038347557030991644,0.31140350877192985,0.34267755963118596,0.03127405085925611,0.5112287311982298,0.24561403508771928,0.27674132356152814,0.031127288473808856,0.547048034330011,0.5413592667113793,0.04135926671137935,0.5927336474694899,0.5570175438596491,0.03571610360984079,-0.0104751947864456,0.38686131386861317,0.24087591240875914,False,342
db15k,db15k_mhyper_adamf,R0,66,1848,0.04757512205097751,0.04347699231047928,0.018129077281294,0.2002164502164502,0.18617710045640534,-0.014039349760044867,0.48252569213326996,0.2132034632034632,0.2409225821289854,0.0277191189255222,0.5287880797938821,0.5119220743586226,0.01192207435862258,0.4283297654541036,0.4134199134199134,0.014909852034190207,-0.03470442046939114,0.11351351351351352,0.22702702702702704,False,462
db15k,db15k_mhyper_adamf,R0,67,624,0.04186417874319956,0.03747612022603283,-0.05155584541234268,0.15064102564102563,0.12239489728346031,-0.02824612835756532,0.4159775190686471,0.10897435897435898,0.11923521666170665,0.010260857687347677,0.5261584849767245,0.45165832290362956,-0.04834167709637044,0.3032630800972858,0.25961538461538464,0.04364769548190117,-0.021746624052821132,0.04838709677419355,0.0967741935483871,False,156
db15k,db15k_mhyper_adamf,R0,68,1032,0.06041647873728466,0.05610601675419894,0.09796000659463297,0.2063953488372093,0.22926371961412054,0.02286837077691123,0.5391838208739618,0.2364341085271318,0.2744421748700159,0.03800806634288409,0.5527481900640759,0.5757523281767105,0.07575232817671051,0.44195650318444035,0.4428294573643411,-0.0008729541799007423,-0.00978452837256259,0.21359223300970873,0.20388349514563106,False,258
db15k,db15k_mhyper_adamf,R0,69,504,0.03351682343651952,0.029384009306740035,0.18666683873630907,0.2003968253968254,0.29390709732705045,0.09351027193022504,0.6474461341915829,0.12896825396825398,0.2425254562648969,0.11355720229664293,0.5647450499386718,0.6520944402132521,0.15209444021325214,0.3378033886338425,0.32936507936507936,0.008438309268763156,-0.00010022145000257603,0.34,0.18,False,126
db15k,db15k_mhyper_adamf,R0,70,120,0.04124078063134731,0.03763231514386857,0.26834735353645023,0.06666666666666667,0.19243468790658128,0.1257680212399146,0.7020089285714286,0.16666666666666666,0.3383124686518974,0.17164580198523074,0.6635,0.8,0.30000000000000004,0.33408739000406346,0.23333333333333334,0.10075405667073012,5.165307568946668e-05,0.25,0.08333333333333333,True,30
db15k,db15k_mhyper_adamf,R0,71,288,0.0538090787570047,0.048802615597328534,0.014968905551289888,0.2847222222222222,0.36360165465480665,0.07887943243258444,0.5204830689083589,0.12152777777777778,0.1379201244207875,0.016392346643009717,0.49813664596273294,0.5209059233449478,0.020905923344947785,0.459557200944204,0.40625,0.05330720094420399,0.018575795079141488,0.5172413793103449,0.06896551724137931,True,72
db15k,db15k_mhyper_adamf,R0,72,384,0.03499162084155156,0.031294577291384115,0.08098164636483918,0.3619791666666667,0.4289496206729012,0.06697045400623453,0.6118044340038173,0.19791666666666666,0.2147171492258385,0.016800482559171853,0.4688995215311005,0.5349299507762211,0.034929950776221075,0.5128885678345864,0.5598958333333334,-0.04700726549874701,-0.017919841328304292,0.39473684210526316,0.39473684210526316,False,96
db15k,db15k_mhyper_adamf,R0,73,14232,0.01460776276444686,0.012272811836009317,0.053728221586642526,0.6391231028667791,0.6756800320257823,0.036556929159003215,0.5520260309211266,0.20945756042720629,0.20438341019783687,-0.005074150229369412,0.488190680340882,0.5094356754313525,0.009435675431352486,0.8268754710905202,0.8485806632939854,-0.02170519220346523,0.0006395064032965233,0.7182009838369642,0.20941672522839072,False,3558
db15k,db15k_mhyper_adamf,R0,74,528,0.03736524635384306,0.033347184850298306,0.06884779943273535,0.32575757575757575,0.39888661131975145,0.0731290355621757,0.592092370002613,0.2556818181818182,0.2265632278107259,-0.029118590371092268,0.4512864009047215,0.5251507321274763,0.025150732127476316,0.50829683923952,0.5814393939393939,-0.07314255469987396,0.02413403383405764,0.4528301886792453,0.2641509433962264,False,132
db15k,db15k_mhyper_adamf,R0,75,408,0.032892147929695005,0.02910081162897355,0.21803254406159558,0.19852941176470587,0.3161032224924852,0.11757381072777931,0.6822592215048892,0.125,0.1487271240621233,0.023727124062123295,0.5489646839127807,0.6899055918663762,0.18990559186637623,0.2859517961922789,0.3235294117647059,-0.037577615572427,-0.012205686832896254,0.3170731707317073,0.12195121951219512,False,102
db15k,db15k_mhyper_adamf,R0,76,4416,0.03426035128460042,0.030736062949778445,0.06971691718696632,0.37839673913043476,0.42813989852475487,0.04974315939432011,0.5799382806887884,0.2620018115942029,0.2542775190537452,-0.0077242925404577,0.4842676208401546,0.5378930942039892,0.03789309420398923,0.5715184291191164,0.6403985507246377,-0.06888012160552126,-0.01062541276137378,0.4411764705882353,0.2692307692307692,False,1104
db15k,db15k_mhyper_adamf,R0,77,144,0.03872299616272659,0.03423847301424229,-0.047548234111028334,0.2638888888888889,0.2372890356191739,-0.026599853269715007,0.3887785501489573,0.1388888888888889,0.21683600131409875,0.07794711242520985,0.6161290322580645,0.5171052631578947,0.017105263157894735,0.5236467051668413,0.4027777777777778,0.12086892738906352,-0.02747901579986834,0.21428571428571427,0.07142857142857142,False,36
db15k,db15k_mhyper_adamf,R0,78,384,0.033079321703737036,0.029123516010362577,0.12366123572955319,0.018229166666666668,0.018586216204762297,0.0003570495380956287,0.42932929139825693,0.11197916666666667,0.18762785307907423,0.07564868641240756,0.6378640114574098,0.6046511627906976,0.10465116279069764,0.2057367817634034,0.13020833333333334,0.07552844843007006,-0.028362573099415204,0.0,0.10526315789473684,False,96
db15k,db15k_mhyper_adamf,R0,79,312,0.04691367735328257,0.04098228200491363,0.04243558989971781,0.4358974358974359,0.47594442296865025,0.040046987071214346,0.5179227941176471,0.11538461538461539,0.19145229129450458,0.07606767590988919,0.5713566827697263,0.5680147058823529,0.06801470588235292,0.6101974521587774,0.5512820512820513,0.05891540087672609,-0.0025536138119834867,0.5806451612903226,0.16129032258064516,False,78
db15k,db15k_mhyper_adamf,R0,80,1512,0.042879708729612595,0.038215280941924855,0.030252747548803523,0.3306878306878307,0.3592629201921934,0.028575089504362716,0.515100790513834,0.21494708994708994,0.2461805021029777,0.031233412155887763,0.5280720627308665,0.5315138461538461,0.031513846153846115,0.5825340564110394,0.5456349206349206,0.03689913577611881,-0.018296732798746416,0.4304635761589404,0.2582781456953642,False,378
db15k,db15k_mhyper_adamf,R0,81,1992,0.03559238876032146,0.03172549982517075,0.06422529073210523,0.48343373493975905,0.5232632067505592,0.0398294718108001,0.5568977331327131,0.15160642570281124,0.14252898685970028,-0.009077438843110963,0.476221638778949,0.5088678453783362,0.008867845378336181,0.5941324542092674,0.6350401606425703,-0.04090770643330288,0.009180638701865206,0.5276381909547738,0.20100502512562815,False,498
db15k,db15k_mhyper_adamf,R0,82,456,0.040245881580940085,0.035944218626671735,0.028192980045710556,0.1118421052631579,0.1463380847315892,0.03449597946843132,0.5635439360929557,0.21710526315789475,0.20652124142486555,-0.010584021733029192,0.4746060040177687,0.5367399485046543,0.03673994850465434,0.29520588639692397,0.32894736842105265,-0.03374148202412869,0.0025057226119142005,0.15217391304347827,0.1956521739130435,False,114
db15k,db15k_mhyper_adamf,R0,83,576,0.06436460869620439,0.0597211993021176,0.022589980737348667,0.08680555555555555,0.09501766691840781,0.008212111362852256,0.5111787072243346,0.2152777777777778,0.22079346023675672,0.005515682458978932,0.5191086211818441,0.5251612903225806,0.02516129032258063,0.32207604000572587,0.3020833333333333,0.019992706672392557,-0.04008231738311458,0.1206896551724138,0.1724137931034483,False,144
db15k,db15k_mhyper_adamf,R0,84,384,0.04666102283282673,0.042589778556145895,0.16997449629294223,0.3151041666666667,0.4211653433415015,0.10606117667483483,0.6436853847845898,0.3072916666666667,0.3587218671036292,0.0514302004369625,0.5312858417229515,0.6130410421627679,0.11304104216276789,0.5946357825512261,0.6223958333333334,-0.027760050782107304,0.011435261955466515,0.5,0.34210526315789475,True,96
db15k,db15k_mhyper_adamf,R0,85,24,0.011180056797133494,0.00600696566802363,0.24541724765593953,0.0,nan,nan,nan,0.20833333333333334,0.5477272727272727,0.33939393939393936,0.6842105263157895,nan,nan,0.5616161616161616,0.20833333333333334,0.3532828282828282,-0.02499999999999995,0.0,0.5,False,6
db15k,db15k_mhyper_adamf,R0,87,5040,0.029389756483614395,0.02555496000008846,0.10137358121911565,0.3954365079365079,0.4565388659742542,0.061102358037746274,0.5919496544436542,0.22083333333333333,0.2218118140162248,0.0009784806828914694,0.4897501596407574,0.5453760218266178,0.04537602182661782,0.5670908298145746,0.6162698412698413,-0.04917901145526671,0.0019254432567884993,0.4861111111111111,0.2777777777777778,True,1260
db15k,db15k_mhyper_adamf,R0,88,96,0.011012861540245908,0.005981444757630895,0.18646609934817535,0.40625,0.5171717121663437,0.11092171216634372,0.5870445344129555,0.1875,0.22185351734295058,0.034353517342950585,0.5277777777777778,0.5598290598290598,0.05982905982905984,0.5961378846166304,0.59375,0.00238788461663042,0.012924572575826238,0.6,0.2,True,24
db15k,db15k_mhyper_adamf,R0,89,5136,0.02171075123707982,0.018427273188371777,0.005862308049540089,0.49065420560747663,0.5405225271441207,0.04986832153664411,0.5532064584243483,0.21884735202492211,0.21499367033325745,-0.0038536816916646677,0.4814997844544658,0.512061338473705,0.012061338473705052,0.6924188460004637,0.7095015576323987,-0.017082711631935088,0.0018818990211344978,0.6070038910505836,0.25680933852140075,False,1284
