dataset,pair_id,coverage_target,metric,estimate,ci95_low,ci95_high,bootstrap_samples,bootstrap_unit
mkg_w,mkgw_native_adamf,0.01,stable2_gain_capture,0.03289865771005994,0.021744712992970493,0.04580591064907792,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.01,stable3_opportunity_rate,0.22957198443579765,0.16399836065573772,0.29906646361815753,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.01,stable3_opportunity_enrichment,0.8294463924355476,0.5954426964779187,1.0778105136797087,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.01,stable3_gain_capture,0.03364884914192434,0.0165546428323882,0.053878598783512886,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.01,consensus_gain_capture,0.025423804996710146,0.018578070153154873,0.033137428643355345,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.01,high_gain_precision,0.19455252918287938,0.13382899628252787,0.25862068965517243,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.01,high_gain_recall,0.019470404984423675,0.013071895424836602,0.02652434856860844,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.01,high_gain_enrichment,1.9437070438925053,1.350936395264549,2.572874443776136,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.01,raw_oracle_gain_capture,0.024041190049717522,0.0178352221027182,0.03105668715224724,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.05,selected_mean_realized_utility,0.008831298681854697,-0.004200838466288514,0.02148464167856923,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.05,selective_population_gain,0.0004416337780176012,-0.00020854809052259481,0.0010711551195816118,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.05,positive_transfer_rate,0.2954014029618083,0.2663240920281427,0.3254798522417248,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.05,negative_transfer_rate,0.23538581449727203,0.20808728879632876,0.2631148173446671,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.05,changed_rate,1.0,1.0,1.0,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.05,stable2_opportunity_rate,0.4177708495713172,0.38087470551231606,0.4569861600976716,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.05,stable2_opportunity_enrichment,0.7369588088972575,0.6737984778700921,0.8023971519769351,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.05,stable2_gain_capture,0.10844447838643692,0.088191328357301,0.12982947633044553,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.05,stable3_opportunity_rate,0.2151208106001559,0.18371974371143807,0.2476042142096455,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.05,stable3_opportunity_enrichment,0.7772341243145471,0.6674950205743095,0.8874012037099572,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.05,stable3_gain_capture,0.11092791448595135,0.08081305187408708,0.1425481109383531,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.05,consensus_gain_capture,0.09905488508727892,0.08566447000570557,0.11268514191964821,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.05,high_gain_precision,0.13250194855806702,0.10729138574049103,0.15942085072015075,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.05,high_gain_recall,0.06619937694704049,0.05412757930526245,0.0792881193150818,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.05,high_gain_enrichment,1.3237811496128378,1.0977182656828806,1.5700583831869126,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.05,raw_oracle_gain_capture,0.0961887577778878,0.08380345161371137,0.10917211120487083,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.1,selected_mean_realized_utility,0.0073198128221923274,-0.0007426628551049358,0.01528338272084634,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.1,selective_population_gain,0.0007320954046517584,-7.403145129244983e-05,0.001528216452846878,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.1,positive_transfer_rate,0.269680436477007,0.2485820697536785,0.2909949503577687,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.1,negative_transfer_rate,0.22759158222915044,0.2079993230537796,0.24764857010643487,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.1,changed_rate,1.0,1.0,1.0,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.1,stable2_opportunity_rate,0.3951675759937646,0.36718365909277645,0.4242187648752856,10000,original_triple_id
mkg_w,mkgw_native_adamf,0.1,stable2_opportunity_enrichment,0.6970860375203537,0.6507583744598747,0.7437594985226221,10000,original_triple_id
