pair,label,split,stratum,value,n_observations,n_triples,n_directional_queries,mass,primary_mrr,secondary_mrr,primary_advantage,a_win_rate,b_win_rate,tie_rate,oracle_mrr,best_single_mrr,oracle_gap,oracle_minus_primary,rank_disagree_rate,mean_abs_log2_rank_ratio,gold_hit10_disagree_rate,global_mrr,adc_mrr,delta_mrr,delta_contribution,mean_gain,mean_loss,harm_rate,gain_rate,action_rate,fallback_rate
mkgw_mhyper_native,W-N,test,direction,tail,12822,4274,4274,0.5,0.5352812215670345,0.49844144523894346,0.036839776328091045,0.30549056309468103,0.3189050070191858,0.3756044298861332,0.5834469548795439,0.5352812215670345,0.048165733312509396,0.048165733312509396,0.6243955701138668,1.0247556196854852,0.09444704414287942,0.5365238386195812,0.5403005404493579,0.0037767018297767073,0.0018883509148883537,0.010422274248728493,0.006645572418951786,0.11706442052721884,0.05927312431757916,0.6079394790204337,0.3920605209795664
mkgw_mhyper_native,W-N,test,support,neither,879,289,293,0.03427702386523163,0.49025744703718,0.4606875547998674,0.0295698922373126,0.3412969283276451,0.28896473265073946,0.36973833902161546,0.5296231663905114,0.49025744703718,0.03936571935333144,0.03936571935333144,0.6302616609783845,1.1720828420037839,0.07053469852104664,0.4974851194635336,0.4987806386908315,0.0012955192272979122,4.440654347195698e-05,0.004196238784772143,0.0029007195574742304,0.1012514220705347,0.07508532423208192,0.5790671217292378,0.42093287827076226
mkgw_mhyper_native,W-N,test,support,image-only,1179,374,393,0.04597566682264857,0.3805968745893373,0.34928539215428805,0.03131148243504922,0.37319762510602206,0.37404580152671757,0.2527565733672604,0.4213485674091411,0.3805968745893373,0.04075169281980384,0.04075169281980384,0.7472434266327396,1.461384319037669,0.1111111111111111,0.381692304270854,0.3837998398691942,0.0021075355983401697,9.689535448615895e-05,0.005812026401933505,0.003704490803593336,0.13401187446988974,0.12383375742154368,0.5326547921967769,0.4673452078032231
mkgw_mhyper_native,W-N,test,support,text-only,0,0,0,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,
mkgw_mhyper_native,W-N,test,support,both,23586,4242,7862,0.9197473093121198,0.353812590555335,0.33290344599135124,0.02090914456398374,0.3233697956414822,0.4407699482744001,0.2358602560841177,0.3961703430404302,0.353812590555335,0.04235775248509521,0.04235775248509521,0.7641397439158824,1.1573253909055357,0.08220978546595438,0.3588640616755874,0.36137056182765126,0.002506500152063915,0.0023053467706512045,0.008153046260489325,0.005646546108425411,0.15424404307640124,0.2021538200627491,0.640337488340541,0.359662511659459
mkgw_mhyper_adamf,W-A,dev_oof,winner,A,11283,3563,5993,0.4397801683816651,0.34811137726978403,0.13739188350855702,0.210719493761227,1.0,0.0,0.0,0.34811137726978403,0.34811137726978403,0.0,0.0,1.0,1.7694587222062506,0.13755206948506604,0.34811137726978403,0.3458172841615861,-0.0022940931081979503,-0.001008896653406512,0.00099408699861391,0.00328818010681186,0.08074093769387575,0.07533457413808384,0.18895683772046443,0.5215811397677923
mkgw_mhyper_adamf,W-A,dev_oof,winner,B,9281,3046,4638,0.36174773932023696,0.0450741201774183,0.126886896373376,-0.0818127761959577,0.0,1.0,0.0,0.126886896373376,0.126886896373376,0.0,0.0818127761959577,1.0,1.7190912388267527,0.11356534856157742,0.0450741201774183,0.05071895620049966,0.005644836023081362,0.00204200667018312,0.005681260051614633,3.642402853327046e-05,0.004956362460941709,0.26882879000107746,0.2839133714039435,0.533778687641418
mkgw_mhyper_adamf,W-A,dev_oof,winner,tie,5092,2019,2582,0.19847209229809792,0.9241804329042143,0.9241804329042143,0.0,0.0,0.0,1.0,0.9241804329042143,0.9241804329042143,0.0,0.0,0.0,0.0,0.0,0.9241804329042143,0.9250409412157325,0.0008605083115181709,0.00017078688502691482,0.0009448114750459544,8.430316352778347e-05,0.0007855459544383347,0.00432050274941084,0.04536527886881383,0.30007855459544386
mkgw_mhyper_adamf,W-A,dev_oof,rank_ratio_bin,equal,5092,2019,2582,0.19847209229809792,0.9241804329042143,0.9241804329042143,0.0,0.0,0.0,1.0,0.9241804329042143,0.9241804329042143,0.0,0.0,0.0,0.0,0.0,0.9241804329042143,0.9250409412157325,0.0008605083115181709,0.00017078688502691482,0.0009448114750459544,8.430316352778347e-05,0.0007855459544383347,0.00432050274941084,0.04536527886881383,0.30007855459544386
mkgw_mhyper_adamf,W-A,dev_oof,rank_ratio_bin,"(1,2]",9625,3663,5778,0.37515590894917367,0.2816749302276893,0.18196521897878218,0.09970971124890712,0.5864935064935065,0.4135064935064935,0.0,0.30335004886317585,0.2816749302276893,0.021675118635486545,0.021675118635486545,1.0,0.617466749932599,0.029818181818181817,0.2816749302276893,0.2827011066113093,0.0010261763836200465,0.00038497613393915445,0.0023226796081151292,0.0012965032244950827,0.021402597402597402,0.15563636363636363,0.20114285714285715,0.5201038961038961
mkgw_mhyper_adamf,W-A,dev_oof,rank_ratio_bin,"(2,4]",4997,2797,3712,0.19476925475522294,0.1592906955126823,0.10313867887620991,0.05615201663647239,0.5097058234940964,0.49029417650590357,0.0,0.19823815206631232,0.1592906955126823,0.03894745655363002,0.03894745655363002,1.0,1.5008344350433949,0.10686411847108265,0.1592906955126823,0.16045034087436133,0.0011596453616790432,0.00022586326287457823,0.002836486188483875,0.0016768408268048316,0.06563938363017811,0.16830098058835302,0.2551530918551131,0.5373223934360616
mkgw_mhyper_adamf,W-A,dev_oof,rank_ratio_bin,>4,5942,2525,3497,0.23160274399750547,0.1411943403202978,0.07758847119709726,0.06360586912320053,0.5201952204644901,0.47980477953550993,0.0,0.20111707990455155,0.1411943403202978,0.05992273958425376,0.05992273958425376,1.0,3.782716494478476,0.3004039044092898,0.1411943403202978,0.14301759427953167,0.0018232539592338488,0.00042227061996287534,0.004613656249147445,0.002790402289913596,0.0711881521373275,0.1693032648939751,0.2618646920228879,0.5297879501851228
mkgw_mhyper_adamf,W-A,dev_oof,direction,head,12828,4276,4276,0.5,0.1891354783297105,0.14263723858928912,0.04649823974042139,0.477393202369816,0.4375584658559401,0.08504833177424384,0.2079512889593135,0.1891354783297105,0.018815810629602997,0.018815810629602997,0.9149516682257561,1.4849789643361522,0.07982538197692547,0.1891354783297105,0.18939286255988672,0.00025738423017624535,0.00012869211508812267,0.001713225612336892,0.0014558413821606467,0.060414717804801996,0.20860617399438727,0.3008263174306205,0.5504365450576864
mkgw_mhyper_adamf,W-A,dev_oof,direction,tail,12828,4276,4276,0.5,0.5165084524038296,0.4368573569218281,0.0796510954820015,0.4021671343935142,0.2859370127845338,0.311895852821952,0.5568838154470269,0.5165084524038296,0.04037536304319733,0.04037536304319733,0.688104147178048,1.3151214839179959,0.12332397879638292,0.5165084524038296,0.5186588619772604,0.0021504095734308,0.0010752047867154,0.003646537263819185,0.0014961276903883846,0.014499532273152479,0.05386654193950733,0.08879014655441222,0.4136264421577799
mkgw_mhyper_adamf,W-A,dev_oof,support,neither,1020,339,340,0.039756782039289056,0.45139268793735554,0.23103728383336955,0.220355404103986,0.7186274509803922,0.11960784313725491,0.16176470588235295,0.4592827498979358,0.45139268793735554,0.007890061960580286,0.007890061960580286,0.8382352941176471,3.29368641413243,0.23921568627450981,0.45139268793735554,0.44870774597049456,-0.002684941966860956,-0.00010674465256463108,0.000383042121468611,0.0030679840883295665,0.05196078431372549,0.05,0.12254901960784313,0.3862745098039216
