pair,variant,base_seed,selector_seed,learning_rate,epochs,permanent_zero_gradient,final_all_zero_weight,initial_zero_weight_fraction,final_zero_weight_fraction,initial_weight_std,final_weight_std,first_epoch_mean_loss,last_epoch_mean_loss,last_epoch_max_gradient_norm,full_dev_resubstitution_mrr
mkgw_mhyper_native,R3_softplus,1,37,1e-05,1,False,False,0.0,0.0,0.00031656300416216254,0.005640486255288124,1.2396407834629515,1.2396407834629515,3.8625435829162598,0.3530996085155919
mkgw_mhyper_native,R4_swap,1,37,1e-05,1,False,False,0.0,0.0,0.00031656300416216254,0.005670332349836826,1.241971009702825,1.241971009702825,3.1335196495056152,0.35239395073713997
mkgw_mhyper_native,R1_source,2,11,5e-05,1,False,False,0.0,0.0,0.04862594977021217,0.09397594630718231,1.1722851013069722,1.1722851013069722,4.608753681182861,0.350922860045697
mkgw_mhyper_native,R2_init,2,11,5e-05,1,False,False,0.0,0.0,0.000337413715897128,0.035351574420928955,1.1647219962593336,1.1647219962593336,5.47320032119751,0.3502297962190689
mkgw_mhyper_native,R3_softplus_fixed,2,11,5e-05,1,False,False,0.0,0.0,0.00021359225502237678,0.02811856009066105,1.195343505090742,1.195343505090742,4.163890361785889,0.3509726126706091
mkgw_mhyper_native,R3_softplus,2,11,1e-05,1,False,False,0.0,0.0,0.00021359225502237678,0.003719312371686101,1.2540868805415595,1.2540868805415595,2.8987104892730713,0.3519606494342092
mkgw_mhyper_native,R4_swap,2,11,1e-05,1,False,False,0.0,0.0,0.00021359225502237678,0.003746727015823126,1.2553748025822995,1.2553748025822995,2.4126853942871094,0.35113264397567157
mkgw_mhyper_native,R1_source,2,23,5e-05,1,False,False,0.0,0.0,0.060860954225063324,0.11229328066110611,1.1414539291342694,1.1414539291342694,4.887905597686768,0.34931555498049477
mkgw_mhyper_native,R2_init,2,23,5e-05,1,False,False,0.0,0.0,0.00023336679441854358,0.0332658588886261,1.151185819462164,1.151185819462164,5.391913890838623,0.3506026676768831
mkgw_mhyper_native,R3_softplus_fixed,2,23,5e-05,1,False,False,0.0,0.0,0.00014772590657230467,0.026723533868789673,1.1845696857616084,1.1845696857616084,4.0305070877075195,0.35102295152948343
mkgw_mhyper_native,R3_softplus,2,23,1e-05,1,False,False,0.0,0.0,0.00014772590657230467,0.0033334605395793915,1.2499615679036324,1.2499615679036324,2.8979318141937256,0.3514543803799222
mkgw_mhyper_native,R4_swap,2,23,1e-05,1,False,False,0.0,0.0,0.00014772590657230467,0.0033387744333595037,1.2516156234847966,1.2516156234847966,2.411418914794922,0.3517987718394396
mkgw_mhyper_native,R1_source,2,37,5e-05,1,False,False,0.9151075482368469,0.0,0.00956748053431511,0.008056528866291046,1.500062550626584,1.500062550626584,5.845798969268799,0.3501146343813632
