pair_id,outer_fold,inner_fold,minimum_support,inner_global_alpha,inner_delta_mrr,inner_support_coverage,selected_for_outer_fold,pooled_inner_delta_mrr
db15k_mhyper_native,1,2,100,1.0,8.34756304977661e-05,0.1295594504973946,False,-9.492168134450765e-05
db15k_mhyper_native,1,3,10,1.0,-0.0008955859805458015,0.6718528995756718,False,-0.0010128079482011713
db15k_mhyper_native,1,3,25,1.0,-0.00017213664822938681,0.49646393210749645,False,-0.0002598832296930467
db15k_mhyper_native,1,3,50,1.0,-0.00030081309529772266,0.30198019801980197,True,-1.921832257781495e-05
db15k_mhyper_native,1,3,100,1.0,-5.4737274036641437e-05,0.1478076379066478,False,-9.492168134450765e-05
db15k_mhyper_native,2,1,10,1.0,-0.000974157244356817,0.6899243140964996,False,-0.0005068511913698943
db15k_mhyper_native,2,1,25,1.0,-0.0001669688779272907,0.4685430463576159,False,-0.0001873262876198715
db15k_mhyper_native,2,1,50,1.0,-0.00011782050676791337,0.30061494796594135,True,-3.859845461491871e-05
db15k_mhyper_native,2,1,100,1.0,-6.956719709257594e-05,0.13670766319772942,False,-7.311801021243572e-05
db15k_mhyper_native,2,2,10,1.0,-0.0007110674393697727,0.688715030820294,False,-0.0005068511913698943
db15k_mhyper_native,2,2,25,1.0,-0.0013435368350596718,0.4850640113798009,False,-0.0001873262876198715
db15k_mhyper_native,2,2,50,1.0,-0.0006195058698475884,0.2807017543859649,True,-3.859845461491871e-05
db15k_mhyper_native,2,2,100,1.0,3.810321375443562e-05,0.15979137031768612,False,-7.311801021243572e-05
db15k_mhyper_native,2,3,10,1.0,0.00016292079307113388,0.6704438149197356,False,-0.0005068511913698943
db15k_mhyper_native,2,3,25,1.0,0.0009436522206239543,0.470491029272899,False,-0.0001873262876198715
db15k_mhyper_native,2,3,50,1.0,0.0006189129509455775,0.28281397544853637,True,-3.859845461491871e-05
db15k_mhyper_native,2,3,100,1.0,-0.0001874107298920935,0.15816808309726157,False,-7.311801021243572e-05
db15k_mhyper_native,3,1,10,1.0,-0.0003142854943010517,0.6806802078412848,False,-0.0009926981850669825
db15k_mhyper_native,3,1,25,1.0,3.508050032184833e-05,0.46433632498819083,False,-0.00020009941082230548
db15k_mhyper_native,3,1,50,1.0,0.00011182961850155759,0.2971185640056684,True,-7.111750019620225e-06
db15k_mhyper_native,3,1,100,1.0,5.128630113611262e-05,0.1473783656117147,False,-1.9702448338863914e-05
db15k_mhyper_native,3,2,10,1.0,-0.0015492675967247128,0.6927825261158594,False,-0.0009926981850669825
db15k_mhyper_native,3,2,25,1.0,-0.0005425104504201033,0.48646723646723644,False,-0.00020009941082230548
db15k_mhyper_native,3,2,50,1.0,-0.00044057541717232854,0.2958214624881291,True,-7.111750019620225e-06
db15k_mhyper_native,3,2,100,1.0,-7.672153700833464e-05,0.16381766381766383,False,-1.9702448338863914e-05
db15k_mhyper_native,3,3,10,1.0,-0.0011176695458811313,0.6890676762896356,False,-0.0009926981850669825
db15k_mhyper_native,3,3,25,1.0,-9.44478360467312e-05,0.4834358731661145,False,-0.00020009941082230548
db15k_mhyper_native,3,3,50,1.0,0.0003057493980467642,0.28916232844297207,True,-7.111750019620225e-06
db15k_mhyper_native,3,3,100,1.0,-3.399538818771388e-05,0.1476573592049219,False,-1.9702448338863914e-05
db15k_mhyper_native,4,1,10,1.0,-0.0006989453402025739,0.6896633475580844,False,-0.0011759834596431745
db15k_mhyper_native,4,1,25,1.0,-0.000331431668465874,0.47676623992413464,False,-0.0005372670882614705
db15k_mhyper_native,4,1,50,1.0,0.00015387127677665078,0.29919393077287815,False,-0.0001244695662665029
db15k_mhyper_native,4,1,100,1.0,-3.105862879422495e-05,0.14580369843527738,True,-6.5655614940938e-05
db15k_mhyper_native,4,2,10,1.0,-0.0008944011257529811,0.6825922421948912,False,-0.0011759834596431745
db15k_mhyper_native,4,2,25,1.0,-0.0005355592653900961,0.4910122989593188,False,-0.0005372670882614705
db15k_mhyper_native,4,2,50,1.0,-0.00017240163803208458,0.30700094607379375,False,-0.0001244695662665029
db15k_mhyper_native,4,2,100,1.0,-0.0003008862310136364,0.1596499526963103,True,-6.5655614940938e-05
db15k_mhyper_native,4,3,10,1.0,-0.001935271486074704,0.6861071597913703,False,-0.0011759834596431745
db15k_mhyper_native,4,3,25,1.0,-0.0007448143798209769,0.4777145566619251,False,-0.0005372670882614705
db15k_mhyper_native,4,3,50,1.0,-0.0003547647005792441,0.2930298719772404,False,-0.0001244695662665029
db15k_mhyper_native,4,3,100,1.0,0.00013553569781120362,0.14912280701754385,True,-6.5655614940938e-05
db15k_mhyper_native,5,1,10,1.0,-0.00024383660593372232,0.6863162878787878,False,-0.0006854204741920067
db15k_mhyper_native,5,1,25,1.0,0.0007236986392322846,0.48484848484848486,True,0.00017466013996323765
db15k_mhyper_native,5,1,50,1.0,0.0003115461220156328,0.28953598484848486,False,1.7748604017918703e-05
db15k_mhyper_native,5,1,100,1.0,-5.618686792095433e-05,0.1465435606060606,False,-0.00019564559756549458
db15k_mhyper_native,5,2,10,1.0,-0.0003584702587342812,0.6947867298578199,False,-0.0006854204741920067
db15k_mhyper_native,5,2,25,1.0,2.2271272126667192e-05,0.48933649289099523,True,0.00017466013996323765
db15k_mhyper_native,5,2,50,1.0,0.00017184429110617195,0.29170616113744074,False,1.7748604017918703e-05
db15k_mhyper_native,5,2,100,1.0,-0.00010414300534777411,0.1561611374407583,False,-0.00019564559756549458
db15k_mhyper_native,5,3,10,1.0,-0.0014525552658597595,0.674468085106383,False,-0.0006854204741920067
db15k_mhyper_native,5,3,25,1.0,-0.00022157097082686324,0.4884160756501182,True,0.00017466013996323765
db15k_mhyper_native,5,3,50,1.0,-0.00042936357459550273,0.30141843971631205,False,1.7748604017918703e-05
db15k_mhyper_native,5,3,100,1.0,-0.0004261927874419292,0.15768321513002365,False,-0.00019564559756549458
db15k_mhyper_adamf,1,1,10,1.0,-0.0035143922955195137,0.6853080568720379,False,-0.0020559022887987823
db15k_mhyper_adamf,1,1,25,1.0,-0.0016305628314760275,0.48459715639810425,False,-0.000903627986964419
db15k_mhyper_adamf,1,1,50,1.0,-0.0010338386097356086,0.2971563981042654,False,-0.00029025302728016324
db15k_mhyper_adamf,1,1,100,1.0,-0.00017367988132915456,0.15260663507109004,True,-2.7328133216383734e-06
db15k_mhyper_adamf,1,2,10,1.0,-0.0006998506176800175,0.6797726196115585,False,-0.0020559022887987823
db15k_mhyper_adamf,1,2,25,1.0,-0.00040885393392973274,0.4708668877309332,False,-0.000903627986964419
db15k_mhyper_adamf,1,2,50,1.0,9.655654926199913e-05,0.29725248697299855,False,-0.00029025302728016324
db15k_mhyper_adamf,1,2,100,1.0,0.00011099783888744236,0.1295594504973946,True,-2.7328133216383734e-06
db15k_mhyper_adamf,1,3,10,1.0,-0.0019546345677007,0.6718528995756718,False,-0.0020559022887987823
db15k_mhyper_adamf,1,3,25,1.0,-0.0006729045093768326,0.49646393210749645,False,-0.000903627986964419
db15k_mhyper_adamf,1,3,50,1.0,6.449028384689233e-05,0.30198019801980197,False,-0.00029025302728016324
db15k_mhyper_adamf,1,3,100,1.0,5.413324357722523e-05,0.1478076379066478,True,-2.7328133216383734e-06
db15k_mhyper_adamf,2,1,10,1.0,-0.0026574527232959516,0.6899243140964996,False,-0.0021888987196296093
db15k_mhyper_adamf,2,1,25,1.0,-0.0003046937740090921,0.4685430463576159,False,-0.00042485247567239484
db15k_mhyper_adamf,2,1,50,1.0,5.827162042991562e-05,0.30061494796594135,True,3.751343583417566e-05
db15k_mhyper_adamf,2,1,100,1.0,0.00014246030228239883,0.13670766319772942,False,-2.6215128839257404e-05
db15k_mhyper_adamf,2,2,10,1.0,-0.0033449386324149425,0.688715030820294,False,-0.0021888987196296093
db15k_mhyper_adamf,2,2,25,1.0,-0.0015283252376245106,0.4850640113798009,False,-0.00042485247567239484
db15k_mhyper_adamf,2,2,50,1.0,-0.0003793121099017193,0.2807017543859649,True,3.751343583417566e-05
db15k_mhyper_adamf,2,2,100,1.0,-0.00017922472725253092,0.15979137031768612,False,-2.6215128839257404e-05
db15k_mhyper_adamf,2,3,10,1.0,-0.0005701020530503297,0.6704438149197356,False,-0.0021888987196296093
db15k_mhyper_adamf,2,3,25,1.0,0.000553999535489451,0.470491029272899,False,-0.00042485247567239484
db15k_mhyper_adamf,2,3,50,1.0,0.0004318487869775223,0.28281397544853637,True,3.751343583417566e-05
db15k_mhyper_adamf,2,3,100,1.0,-4.2212587922159905e-05,0.15816808309726157,False,-2.6215128839257404e-05
db15k_mhyper_adamf,3,1,10,1.0,-0.0018840820195275638,0.6806802078412848,False,-0.0020205941959713022
db15k_mhyper_adamf,3,1,25,1.0,-6.579911565871646e-05,0.46433632498819083,False,-0.0006146295224687279
db15k_mhyper_adamf,3,1,50,1.0,0.000392035230087976,0.2971185640056684,True,0.00029351836618277826
db15k_mhyper_adamf,3,1,100,1.0,5.291296981293731e-05,0.1473783656117147,False,0.00019149038240192555
db15k_mhyper_adamf,3,2,10,1.0,-0.0030894962484033154,0.6927825261158594,False,-0.0020205941959713022
db15k_mhyper_adamf,3,2,25,1.0,-0.0012114678941918435,0.48646723646723644,False,-0.0006146295224687279
db15k_mhyper_adamf,3,2,50,1.0,0.00010228869677227602,0.2958214624881291,True,0.00029351836618277826
db15k_mhyper_adamf,3,2,100,1.0,0.0003922300039858868,0.16381766381766383,False,0.00019149038240192555
db15k_mhyper_adamf,3,3,10,1.0,-0.0010920038292460655,0.6890676762896356,False,-0.0020205941959713022
db15k_mhyper_adamf,3,3,25,1.0,-0.000569637738449756,0.4834358731661145,False,-0.0006146295224687279
db15k_mhyper_adamf,3,3,50,1.0,0.0003854111645222075,0.28916232844297207,True,0.00029351836618277826
db15k_mhyper_adamf,3,3,100,1.0,0.00013025552172756005,0.1476573592049219,False,0.00019149038240192555
db15k_mhyper_adamf,4,1,10,1.0,-0.0013620441320177296,0.6896633475580844,False,-0.0020293058273395128
db15k_mhyper_adamf,4,1,25,1.0,-0.001128507077793299,0.47676623992413464,False,-0.000984828486262521
db15k_mhyper_adamf,4,1,50,1.0,0.00012962374237108744,0.29919393077287815,False,-7.562888431432737e-05
db15k_mhyper_adamf,4,1,100,1.0,2.4870586857468045e-05,0.14580369843527738,True,0.00020435922654003238
db15k_mhyper_adamf,4,2,10,1.0,-0.002934616089141289,0.6825922421948912,False,-0.0020293058273395128
db15k_mhyper_adamf,4,2,25,1.0,-0.0008083150585562581,0.4910122989593188,False,-0.000984828486262521
db15k_mhyper_adamf,4,2,50,1.0,-0.0002670903781133752,0.30700094607379375,False,-7.562888431432737e-05
db15k_mhyper_adamf,4,2,100,1.0,0.00013799123097763596,0.1596499526963103,True,0.00020435922654003238
