dataset,pair_id,representation,learner,count,oof_mrr,fold_specific_global_mrr,delta_mrr,clustered_ci95_low,clustered_ci95_high,headroom_recovery,negative_transfer_rate,positive_gain_rate,changed_rate,spearman_pred_u_actual_u,positive_ap,positive_prevalence,positive_ap_lift,harmful_ap,harmful_prevalence,harmful_ap_lift,positive_vs_harmful_auroc,training_gain,oof_gain,train_oof_generalization_gap
mkg_w,mkgw_mhyper_native,X4,linear_huber,25656,0.3563043397877436,0.355802253507054,0.0005020862806895606,-0.00014667407972942492,0.0011532841196948227,0.010768548227921658,0.11767227938883693,0.3353991269098846,0.7342142188961647,0.14761965226787196,0.4337095786918222,0.3047532740879326,0.12895630460388957,0.3025329402438139,0.3180581540380418,-0.015525213794227888,0.6186886623493695,0.0002229139245329038,0.0005020862806895606,-0.00027917235615665674
mkg_w,mkgw_mhyper_native,X4,hist_gbdt,25656,0.36314127577099253,0.355802253507054,0.007339022263938472,0.005445282004491097,0.00924339109982916,0.15740445065830583,0.2241580916744621,0.36338478328656065,0.8994387277829747,0.17264220595247715,0.3828566986670888,0.3047532740879326,0.0781034245791562,0.33562971064694114,0.3180581540380418,0.017571556608899364,0.6428589408420813,0.019683800341423266,0.007339022263938472,0.012344778077484794
mkg_w,mkgw_mhyper_native,X4,mlp_low,25656,0.35987985879943746,0.355802253507054,0.004077605292383462,0.0022443707614666227,0.005934083720952027,0.08745486768759042,0.20965855940130965,0.3457280947926411,0.8387901465544122,0.19537966496834777,0.4167665774807628,0.3047532740879326,0.11201330339283017,0.3924978274454947,0.3180581540380418,0.07443967340745294,0.6366651207850769,0.010373866118001,0.004077605292383462,0.0062962608256175384
mkg_w,mkgw_mhyper_native,X4,mlp_high,25656,0.3589466598945801,0.355802253507054,0.0031444063875260696,0.0012569287301939863,0.0050533409727014245,0.06743998618276413,0.2441534144059869,0.35960399126909887,0.9332709697536639,0.16413108547695093,0.3858786286261426,0.3047532740879326,0.08112535453820996,0.38557228081767775,0.3180581540380418,0.06751412677963597,0.61336646920255,0.019193902883587428,0.0031444063875260696,0.01604949649606136
mkg_w,mkgw_mhyper_native,X5,linear_huber,25656,0.35632185599342203,0.355802253507054,0.0005196024863679318,-0.0001394126226713768,0.0011778784450876022,0.011144228888541744,0.1123323978796383,0.32483629560336763,0.7210399126909884,0.13345830958365934,0.416550948306804,0.3047532740879326,0.11179767421887138,0.30318860669109976,0.3180581540380418,-0.014869547346942014,0.6071378372259607,0.0004217215210468574,0.0005196024863679318,-9.788096532107438e-05
mkg_w,mkgw_mhyper_native,X5,hist_gbdt,25656,0.3628496393882793,0.355802253507054,0.007047385881225237,0.005221793513999046,0.008864065185048804,0.15114954871605207,0.2152323043342688,0.3508341128780792,0.8611241035235423,0.16401367809336823,0.3860075493571693,0.3047532740879326,0.08125427526923668,0.3283919678708552,0.3180581540380418,0.010333813832813399,0.635247427111925,0.01861068804316826,0.007047385881225237,0.011563302161943024
mkg_w,mkgw_mhyper_native,X5,mlp_low,25656,0.35845158637603763,0.355802253507054,0.0026493328689835578,0.0008786836783907108,0.004433762361186832,0.056821844907384025,0.20509822263797942,0.31099937636420333,0.7835204240723418,0.15902379744892456,0.3861886824457079,0.3047532740879326,0.0814354083577753,0.3712435758732063,0.3180581540380418,0.053185421835164504,0.613151569836152,0.011622211736162028,0.0026493328689835578,0.00897287886717847
mkg_w,mkgw_mhyper_native,X5,mlp_high,25656,0.3589202152688669,0.355802253507054,0.0031179617618128505,0.001255389860801664,0.004981769857910003,0.06687281229589545,0.2354614904895541,0.3192625506704085,0.8299812909260992,0.10991049093098726,0.3634503991494788,0.3047532740879326,0.058697125061546174,0.3462075420725646,0.3180581540380418,0.028149388034522826,0.5761210073766455,0.03130807710844275,0.0031179617618128505,0.0281901153466299
mkg_w,mkgw_mhyper_native,X6,set_encoder,25656,0.35948436798364125,0.355802253507054,0.003682114476587202,0.00158261754722319,0.005759991069901751,0.07897253688629263,0.2225990021827253,0.36638603055815405,0.8714920486435921,0.1955130581632351,0.4107787329683611,0.3047532740879326,0.10602545888042847,0.38134023148074225,0.3180581540380418,0.06328207744270048,0.6416844199423858,0.010967568458599,0.003682114476587202,0.007285453982011797
mkg_w,mkgw_mhyper_adamf,X1,linear_huber,25656,0.35281826876953915,0.35282196536677,-3.696597230911377e-06,-0.0004223120561071788,0.00043389269051525073,-9.051240225281038e-05,0.0851652634861241,0.3297084502650452,0.5836061739943873,0.281645308675317,0.6442403504380974,0.4218681789834737,0.22237217145462368,0.28166611645973527,0.2728328656064858,0.008833250853249486,0.6732237885042297,4.04284596314731e-05,-3.696597230911377e-06,4.412505686238448e-05
